,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,origindate.datatype,origindate.type,origindate.value,employees.datatype,employees.type,employees.value,officialname.xml:lang,officialname.type,officialname.value,profit.datatype,profit.type,profit.value,markcap.datatype,markcap.type,markcap.value,assets.datatype,assets.type,assets.value,equity.datatype,equity.type,equity.value,country
9753,uri,http://www.wikidata.org/entity/Q80858063,en,literal,Prince of Wales,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9754,uri,http://www.wikidata.org/entity/Q26554779,en,literal,The Free Trade Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9755,uri,http://www.wikidata.org/entity/Q714491,en,literal,Marks & Spencer,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q126793,literal,http://www.wikidata.org/entity/Q2618302,literal,,literal,"http://www.wikidata.org/entity/Q39121, http://www.wikidata.org/entity/Q84",literal,http://www.wikidata.org/entity/Q466496,http://www.w3.org/2001/XMLSchema#dateTime,literal,1884-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,85813,,,,,,,,,,,,,,,,wd:Q145
9756,uri,http://www.wikidata.org/entity/Q3042717,en,literal,Gomer Press,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2193617,literal,http://www.wikidata.org/entity/Q27966197,http://www.w3.org/2001/XMLSchema#dateTime,literal,1892-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9757,uri,http://www.wikidata.org/entity/Q80583330,en,literal,Tafarn Pennionyn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9758,uri,http://www.wikidata.org/entity/Q5212723,en,literal,Damnably,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9759,uri,http://www.wikidata.org/entity/Q112918699,en,literal,Westminster Kitchen,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9760,uri,http://www.wikidata.org/entity/Q26551995,en,literal,The George Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9761,uri,http://www.wikidata.org/entity/Q5519813,en,literal,Game Digital plc,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q810196,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9762,uri,http://www.wikidata.org/entity/Q88916130,en,literal,The Man in the Moon,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1848-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9763,uri,http://www.wikidata.org/entity/Q4879250,en,literal,Bedfordshire on Sunday,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q208257,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1977-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9764,uri,http://www.wikidata.org/entity/Q21008653,en,literal,Duke of Wellington,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9765,uri,http://www.wikidata.org/entity/Q26451656,en,literal,The Logan Rock Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9766,uri,http://www.wikidata.org/entity/Q26559299,en,literal,London Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9767,uri,http://www.wikidata.org/entity/Q26434118,en,literal,The Anchor Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9768,uri,http://www.wikidata.org/entity/Q26586962,en,literal,Compasses Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9769,uri,http://www.wikidata.org/entity/Q99593062,en,literal,The Castlebrook,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9770,uri,http://www.wikidata.org/entity/Q17834447,en,literal,"Perth Road, Dundarach Hotel",uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9771,uri,http://www.wikidata.org/entity/Q61707579,en,literal,OnlyFans,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q202833,literal,http://www.wikidata.org/entity/Q61707856,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-09-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9772,uri,http://www.wikidata.org/entity/Q7741518,en,literal,The Impartial Reporter,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q990109,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1825-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9773,uri,http://www.wikidata.org/entity/Q80583405,en,literal,Castle View,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9774,uri,http://www.wikidata.org/entity/Q7882404,en,literal,Unbound,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-05-29T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9775,uri,http://www.wikidata.org/entity/Q17103499,en,literal,MedicAlert,uri,http://www.wikidata.org/entity/Q954,literal,http://www.wikidata.org/entity/Q870895,literal,,literal,,literal,http://www.wikidata.org/entity/Q1011205,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,21,,,,,,,,,,,,,,,,wd:Q145
9776,uri,http://www.wikidata.org/entity/Q17020120,en,literal,Royal Cornwall Hospitals NHS Trust,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q15067276,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q16251481,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9777,uri,http://www.wikidata.org/entity/Q79683929,en,literal,Crown,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9778,uri,http://www.wikidata.org/entity/Q5267845,en,literal,Devonshire Arms,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9779,uri,http://www.wikidata.org/entity/Q26534555,en,literal,The Lettered Board Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9780,uri,http://www.wikidata.org/entity/Q5399713,en,literal,Essex County Standard,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1831-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9781,uri,http://www.wikidata.org/entity/Q26622870,en,literal,Ivy House Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9782,uri,http://www.wikidata.org/entity/Q26465500,en,literal,Plough Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9783,uri,http://www.wikidata.org/entity/Q168241,en,literal,Dunlop Tyres,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q190117,literal,,literal,,literal,http://www.wikidata.org/entity/Q3802,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1985-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9784,uri,http://www.wikidata.org/entity/Q26658116,en,literal,The Crown Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9785,uri,http://www.wikidata.org/entity/Q80859009,en,literal,The Oak,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9786,uri,http://www.wikidata.org/entity/Q4691850,en,literal,Age UK,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q145,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,1258,,,,,,,,,,,,,,,,wd:Q145
9787,uri,http://www.wikidata.org/entity/Q80856746,en,literal,First & Last,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9788,uri,http://www.wikidata.org/entity/Q79424133,en,literal,Scrivens,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9789,uri,http://www.wikidata.org/entity/Q80585290,en,literal,Three Lamps,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9790,uri,http://www.wikidata.org/entity/Q1136085,en,literal,Intertek,uri,http://www.wikidata.org/entity/Q145,literal,,literal,http://www.wikidata.org/entity/Q2848063,literal,http://www.wikidata.org/entity/Q5238971,literal,http://www.wikidata.org/entity/Q84,literal,http://www.wikidata.org/entity/Q466496,http://www.w3.org/2001/XMLSchema#dateTime,literal,1888-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9791,uri,http://www.wikidata.org/entity/Q26599552,en,literal,White Horse Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9792,uri,http://www.wikidata.org/entity/Q80583444,en,literal,Gleesons,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9793,uri,http://www.wikidata.org/entity/Q29488349,en,literal,The Plume of Feathers,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9794,uri,http://www.wikidata.org/entity/Q26626543,en,literal,The Swan,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9795,uri,http://www.wikidata.org/entity/Q54817659,en,literal,PrettyLittleThing,uri,http://www.wikidata.org/entity/Q145,literal,"http://www.wikidata.org/entity/Q11828862, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9796,uri,http://www.wikidata.org/entity/Q7046090,en,literal,Nobrow,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,,,,en,literal,Nobrow Ltd,,,,,,,,,,,,,wd:Q145
9797,uri,http://www.wikidata.org/entity/Q1123947,en,literal,XL Recordings,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q638,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1384, http://www.wikidata.org/entity/Q84",literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9798,uri,http://www.wikidata.org/entity/Q81838610,en,literal,2020Vision,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,en-gb,literal,20/20Vision,,,,,,,,,,,,,wd:Q145
9799,uri,http://www.wikidata.org/entity/Q55263377,en,literal,Domoboiz Life,uri,http://www.wikidata.org/entity/Q924,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q924, http://www.wikidata.org/entity/Q145, http://www.wikidata.org/entity/Q30",literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-02-10T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9800,uri,http://www.wikidata.org/entity/Q1142995,en,literal,Super League,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9801,uri,http://www.wikidata.org/entity/Q26570316,en,literal,Little Angel Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9802,uri,http://www.wikidata.org/entity/Q99593187,en,literal,Breakers Bar,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9803,uri,http://www.wikidata.org/entity/Q110285045,en,literal,2headedpigeon,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9804,uri,http://www.wikidata.org/entity/Q1049970,en,literal,Castrol,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q862571,literal,,literal,,literal,http://www.wikidata.org/entity/Q161491,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1899-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9805,uri,http://www.wikidata.org/entity/Q80583396,en,literal,Blue Bell,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9806,uri,http://www.wikidata.org/entity/Q80859103,en,literal,The Packet,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9807,uri,http://www.wikidata.org/entity/Q79684306,en,literal,King William IV,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9808,uri,http://www.wikidata.org/entity/Q4558777,en,literal,Edwin Mellen Press,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q985068,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1972-01-01T00:00:00Z,,,,en,literal,Edwin Mellen Press,,,,,,,,,,,,,wd:Q145
9809,uri,http://www.wikidata.org/entity/Q26559218,en,literal,The White Horse Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9810,uri,http://www.wikidata.org/entity/Q50378456,en,literal,Prospect Research,uri,http://www.wikidata.org/entity/Q145,literal,"http://www.wikidata.org/entity/Q913709, http://www.wikidata.org/entity/Q268733",literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9811,uri,http://www.wikidata.org/entity/Q26308946,en,literal,The Muddled Man Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9812,uri,http://www.wikidata.org/entity/Q27085366,en,literal,Gloucester Arms,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9813,uri,http://www.wikidata.org/entity/Q5236716,en,literal,David Lloyd Leisure,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q19788,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9814,uri,http://www.wikidata.org/entity/Q99592693,en,literal,The Canon,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9815,uri,http://www.wikidata.org/entity/Q26460671,en,literal,The Four Horseshoes Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9816,uri,http://www.wikidata.org/entity/Q26552134,en,literal,The Red Lion Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9817,uri,http://www.wikidata.org/entity/Q80577830,en,literal,Cross Lanes Hotel & Brasserie,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9818,uri,http://www.wikidata.org/entity/Q29490061,en,literal,"Lloyd's Bank, Wind Street",uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9819,uri,http://www.wikidata.org/entity/Q29486163,en,literal,Gremlin Hotel,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9820,uri,http://www.wikidata.org/entity/Q26410012,en,literal,The White Hart Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9821,uri,http://www.wikidata.org/entity/Q26601507,en,literal,The Greyhound Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9822,uri,http://www.wikidata.org/entity/Q110475904,en,literal,The Property Franchise Group,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q684740,literal,,literal,,literal,http://www.wikidata.org/entity/Q170478,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9823,uri,http://www.wikidata.org/entity/Q81047875,en,literal,"Real Ale Way, Westerham",uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9824,uri,http://www.wikidata.org/entity/Q15979571,en,literal,The Star and Garter,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9825,uri,http://www.wikidata.org/entity/Q26547384,en,literal,Whitelocks Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9826,uri,http://www.wikidata.org/entity/Q48818046,en,literal,Fanatical,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
9827,uri,http://www.wikidata.org/entity/Q61923972,en,literal,Chequers Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9828,uri,http://www.wikidata.org/entity/Q26346394,en,literal,The Half Moon Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9829,uri,http://www.wikidata.org/entity/Q99592365,en,literal,Charlton House Hotel,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9830,uri,http://www.wikidata.org/entity/Q69647678,en,literal,Hilton Aberdeen TECA,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2019-01-01T00:00:00Z,,,,en-gb,literal,Hilton Aberdeen TECA,,,,,,,,,,,,,wd:Q145
9831,uri,http://www.wikidata.org/entity/Q26385269,en,literal,Jolly Farmer Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9832,uri,http://www.wikidata.org/entity/Q16845703,en,literal,Bradford District Care NHS Foundation Trust,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q16251481,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9833,uri,http://www.wikidata.org/entity/Q17741440,en,literal,Ye Olde Bull's Head Inn Including Attached Rear Range,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9834,uri,http://www.wikidata.org/entity/Q26375451,en,literal,The Royal Oak Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9835,uri,http://www.wikidata.org/entity/Q26548451,en,literal,The Olde Cider Bar,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9836,uri,http://www.wikidata.org/entity/Q87737839,en,literal,Hagshadow,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
9837,uri,http://www.wikidata.org/entity/Q5322942,en,literal,EE,uri,http://www.wikidata.org/entity/Q145,literal,"http://www.wikidata.org/entity/Q56598901, http://www.wikidata.org/entity/Q25245117",literal,,literal,,literal,"http://www.wikidata.org/entity/Q19788, http://www.wikidata.org/entity/Q84",literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-07-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,15000,,,,,,,,,,,,,,,,wd:Q145
9838,uri,http://www.wikidata.org/entity/Q26433667,en,literal,The Fox And Hounds Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
