,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,origindate.datatype,origindate.type,origindate.value,employees.datatype,employees.type,employees.value,officialname.xml:lang,officialname.type,officialname.value,profit.datatype,profit.type,profit.value,assets.datatype,assets.type,assets.value,equity.datatype,equity.type,equity.value,markcap.datatype,markcap.type,markcap.value,country
2600,uri,http://www.wikidata.org/entity/Q730179,en,literal,Toei Animation,uri,http://www.wikidata.org/entity/Q17,literal,"http://www.wikidata.org/entity/Q2575347, http://www.wikidata.org/entity/Q1415395, http://www.wikidata.org/entity/Q941594",literal,,literal,,literal,http://www.wikidata.org/entity/Q234087,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-01-23T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2601,uri,http://www.wikidata.org/entity/Q23833011,en,literal,Virgin Babylon Records,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
2602,uri,http://www.wikidata.org/entity/Q11271460,en,literal,Taｍbara Ski Park,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
2603,uri,http://www.wikidata.org/entity/Q10734337,en,literal,Hooksoft,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q17,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2604,uri,http://www.wikidata.org/entity/Q11292179,en,literal,Ohayo Dairy Products,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q132936,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1953-06-29T00:00:00Z,,,,ja,literal,オハヨー乳業株式会社,,,,,,,,,,,,,wd:Q17
2605,uri,http://www.wikidata.org/entity/Q6965987,en,literal,Narita International Airport Corporation,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q4698967,literal,,literal,http://www.wikidata.org/entity/Q21019154,literal,http://www.wikidata.org/entity/Q47392918,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-04-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2606,uri,http://www.wikidata.org/entity/Q16155855,en,literal,17-BIT,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q5083,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2607,uri,http://www.wikidata.org/entity/Q2564885,en,literal,Kids Station,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2608,uri,http://www.wikidata.org/entity/Q11489165,en,literal,Gotemba Kōgen Resort Toki no Sumika,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
2609,uri,http://www.wikidata.org/entity/Q111866635,en,literal,Sansuikan Kawayu Midoriya,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
2610,uri,http://www.wikidata.org/entity/Q11188787,en,literal,ABC-Mart,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q193638,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1985-06-06T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2611,uri,http://www.wikidata.org/entity/Q1205595,en,literal,NBCUniversal Entertainment Japan LLC,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q190088,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1981-03-01T00:00:00Z,,,,en,literal,LaserDisc Corporation,,,,,,,,,,,,,wd:Q17
2612,uri,http://www.wikidata.org/entity/Q11633526,en,literal,Toshimaya,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q975067,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1936-02-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2613,uri,http://www.wikidata.org/entity/Q65550889,en,literal,Kyushu Electric Power Transmission and Distribution,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
2614,uri,http://www.wikidata.org/entity/Q11618020,,literal,Q11618020,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
2615,uri,http://www.wikidata.org/entity/Q142054,en,literal,Kumon,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q8434,literal,,literal,,literal,http://www.wikidata.org/entity/Q35765,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1958-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2616,uri,http://www.wikidata.org/entity/Q326700,en,literal,Nippon Sheet Glass,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q11469,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1918-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,29340,,,,,,,,,,,,,,,,wd:Q17
2617,uri,http://www.wikidata.org/entity/Q11656158,,literal,Q11656158,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
2618,uri,http://www.wikidata.org/entity/Q11638585,en,literal,Kinki Labour Bank,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q35765,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1952-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2619,uri,http://www.wikidata.org/entity/Q108564300,en,literal,"ROKU KYOTO, LXR Hotels & Resorts",uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-09-16T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2620,uri,http://www.wikidata.org/entity/Q109311285,en,literal,Furutakiya,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1695-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2621,uri,http://www.wikidata.org/entity/Q11287978,en,literal,E-NET FRONTIER,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-04-13T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2622,uri,http://www.wikidata.org/entity/Q90043156,en,literal,Accea,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q214051,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
2623,uri,http://www.wikidata.org/entity/Q41625433,en,literal,Shumpusha Publishing,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q38283,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2624,uri,http://www.wikidata.org/entity/Q719628,en,literal,Amuse,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q55638,literal,http://www.wikidata.org/entity/Q108109520,literal,,literal,http://www.wikidata.org/entity/Q1004231,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1977-10-16T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2625,uri,http://www.wikidata.org/entity/Q11524601,en,literal,Tokyo Shoko Research,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1892-08-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2626,uri,http://www.wikidata.org/entity/Q3276327,en,literal,Ohmi Railway,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q386635,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1896-06-16T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2627,uri,http://www.wikidata.org/entity/Q11501050,en,literal,Miyako Hotel Kyoto Hachijo,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1975-03-25T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2628,uri,http://www.wikidata.org/entity/Q3082550,en,literal,STV Radio Broadcasting,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q37951,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-07-12T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2629,uri,http://www.wikidata.org/entity/Q28691441,en,literal,Cherrismarket,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q231645,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2630,uri,http://www.wikidata.org/entity/Q11641539,en,literal,Roadside station Chomonkyo,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-10-22T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2631,uri,http://www.wikidata.org/entity/Q11402201,en,literal,Hōjō Railway,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q22667,literal,,literal,,literal,http://www.wikidata.org/entity/Q5965208,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1984-10-18T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2632,uri,http://www.wikidata.org/entity/Q5533938,en,literal,Geo Corporation,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q26101,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-11-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2633,uri,http://www.wikidata.org/entity/Q11306802,en,literal,"The Ritz-Carlton, Osaka",uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q11284342,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-05-23T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2634,uri,http://www.wikidata.org/entity/Q60987824,en,literal,Oshi House of the Baba Family,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1866-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2635,uri,http://www.wikidata.org/entity/Q111865837,en,literal,"The Ritz-Carlton, Nikko",uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
2636,uri,http://www.wikidata.org/entity/Q5911367,en,literal,Hotel Chinzanso Tokyo,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-16T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2637,uri,http://www.wikidata.org/entity/Q11641070,en,literal,Roadside station Gaisen-zakura Shinjo-shuku,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-11-24T00:00:00Z,,,,ja,literal,道の駅がいせん桜 新庄宿,,,,,,,,,,,,,wd:Q17
2638,uri,http://www.wikidata.org/entity/Q11297136,en,literal,Castle Plaza,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
2639,uri,http://www.wikidata.org/entity/Q10941633,en,literal,Ohta Production,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q55638,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1963-07-20T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2640,uri,http://www.wikidata.org/entity/Q97883518,en,literal,Cabbage Soft,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,,,,,,,ja,literal,きゃべつそふと,,,,,,,,,,,,,wd:Q17
2641,uri,http://www.wikidata.org/entity/Q1141578,en,literal,Michinoku Pro Wrestling,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q200077,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2642,uri,http://www.wikidata.org/entity/Q11509260,en,literal,Japan Post,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q49845,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-10-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2643,uri,http://www.wikidata.org/entity/Q10854533,en,literal,FM Fukuoka,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q123258,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-07-22T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2644,uri,http://www.wikidata.org/entity/Q11269354,en,literal,Jibun Bank,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-06-17T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2645,uri,http://www.wikidata.org/entity/Q182950,en,literal,Studio Ghibli,uri,http://www.wikidata.org/entity/Q17,literal,"http://www.wikidata.org/entity/Q1415395, http://www.wikidata.org/entity/Q941594",literal,,literal,,literal,http://www.wikidata.org/entity/Q242874,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1985-06-15T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,280,,,,,,,,,,,,,,,,wd:Q17
2646,uri,http://www.wikidata.org/entity/Q10846977,en,literal,Dynam Japan Holdings,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-09-20T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2647,uri,http://www.wikidata.org/entity/Q11380567,en,literal,Izusan Onsen,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
2648,uri,http://www.wikidata.org/entity/Q5358428,en,literal,Loft,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q3346578,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-08-08T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2649,uri,http://www.wikidata.org/entity/Q5331498,en,literal,Ebara Corporation,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q217234,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1920-05-20T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2650,uri,http://www.wikidata.org/entity/Q180419,en,literal,Nature Portfolio,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q1331793,literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,800,,,,,,,,,,,,,,,,wd:Q17
2651,uri,http://www.wikidata.org/entity/Q11675078,en,literal,Toba Hotel International,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1964-03-07T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2652,uri,http://www.wikidata.org/entity/Q217338,en,literal,Casio,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q3587639,literal,,literal,,literal,http://www.wikidata.org/entity/Q11520692,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1957-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,12287,,,,,,,,,,,,,,,,wd:Q17
2653,uri,http://www.wikidata.org/entity/Q790686,en,literal,Avex Group,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q746359,literal,,literal,,literal,http://www.wikidata.org/entity/Q3275660,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2654,uri,http://www.wikidata.org/entity/Q207784,en,literal,Square Enix,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q836198,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1975-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,5077,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,21346000000,http://www.w3.org/2001/XMLSchema#decimal,literal,302634000000,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,823828000000,wd:Q17
2655,uri,http://www.wikidata.org/entity/Q1202628,en,literal,JVCKenwood Victor Entertainment,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q746359,literal,,literal,,literal,http://www.wikidata.org/entity/Q193638,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1972-04-25T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2656,uri,http://www.wikidata.org/entity/Q11316479,en,literal,Tangram Ski Circus,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2657,uri,http://www.wikidata.org/entity/Q11675936,en,literal,Tsuruya Yoshinobu,uri,http://www.wikidata.org/entity/Q34600,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1321824, http://www.wikidata.org/entity/Q120730, http://www.wikidata.org/entity/Q34600",literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1950-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2658,uri,http://www.wikidata.org/entity/Q7446694,en,literal,Seiha English Academy,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q26600,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1985-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2659,uri,http://www.wikidata.org/entity/Q65232205,en,literal,Studio Cubic Records,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q11361505,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-02-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2660,uri,http://www.wikidata.org/entity/Q8075081,en,literal,Zuken,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q7397,literal,,literal,,literal,http://www.wikidata.org/entity/Q38283,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1976-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2661,uri,http://www.wikidata.org/entity/Q1148541,en,literal,Visual Arts,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q1207746,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2662,uri,http://www.wikidata.org/entity/Q11316234,en,literal,Tanita Corporation,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1944-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2663,uri,http://www.wikidata.org/entity/Q11326248,en,literal,Howling Bull Entertainment,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-03-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2664,uri,http://www.wikidata.org/entity/Q11604928,en,literal,Kinokuniya,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2665,uri,http://www.wikidata.org/entity/Q11309175,en,literal,J-Cast,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-08-25T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2666,uri,http://www.wikidata.org/entity/Q6452210,en,literal,Kyoto Shimbun,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q34600,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1879-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2667,uri,http://www.wikidata.org/entity/Q11496460,en,literal,Togari Onsen Snow Resort,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
2668,uri,http://www.wikidata.org/entity/Q11360536,en,literal,Kamikōchi Alpen Hotel,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
2669,uri,http://www.wikidata.org/entity/Q7166471,en,literal,Peppy Kids Club,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q11751,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
2670,uri,http://www.wikidata.org/entity/Q11640839,en,literal,Roadside station Togo,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-08-27T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
