,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,officialname.xml:lang,officialname.type,officialname.value,origindate.datatype,origindate.type,origindate.value,assets.datatype,assets.type,assets.value,equity.datatype,equity.type,equity.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,employees.datatype,employees.type,employees.value,profit.datatype,profit.type,profit.value,markcap.datatype,markcap.type,markcap.value,country
376,uri,http://www.wikidata.org/entity/Q1761176,en,literal,Al-Rajhi Bank,ar,literal,مصرف الراجحي,http://www.w3.org/2001/XMLSchema#dateTime,literal,1957-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,384086576000,http://www.w3.org/2001/XMLSchema#decimal,literal,51946872000,uri,http://www.wikidata.org/entity/Q851,literal,http://www.wikidata.org/entity/Q1416657,literal,,literal,,literal,http://www.wikidata.org/entity/Q3692,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,6000,,,,,,,wd:Q851
377,uri,http://www.wikidata.org/entity/Q12188896,en,literal,Saudi Industrial Services Co.,ar,literal,الشركة السعودية للخدمات الصناعية,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-11-19T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,2906102000,http://www.w3.org/2001/XMLSchema#decimal,literal,1024001000,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
378,uri,http://www.wikidata.org/entity/Q28715287,en,literal,Al Yamamah Steel Industries Co.,ar,literal,شركة اليمامة للصناعات الحديدية,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-01-09T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,1552125000,http://www.w3.org/2001/XMLSchema#decimal,literal,678836000,uri,http://www.wikidata.org/entity/Q851,literal,http://www.wikidata.org/entity/Q811891,literal,,literal,,literal,http://www.wikidata.org/entity/Q3692,literal,,,,,,,,,,,wd:Q851
379,uri,http://www.wikidata.org/entity/Q12239109,en,literal,Astra Industrial Group,ar,literal,مجموعة أسترا الصناعية,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-08-22T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,2820642000,http://www.w3.org/2001/XMLSchema#decimal,literal,1227325000,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
380,uri,http://www.wikidata.org/entity/Q20401353,en,literal,Saudi Steel Pipe Co.,ar,literal,الشركة السعودية لأنابيب الصلب,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-06-10T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,1118894000,http://www.w3.org/2001/XMLSchema#decimal,literal,727552000,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
381,uri,http://www.wikidata.org/entity/Q12218609,en,literal,Middle East Specialized Cables Co.,ar,literal,شركة الشرق الأوسط للكابلات المتخصصة,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-11-04T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,674273000,http://www.w3.org/2001/XMLSchema#decimal,literal,384874000,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
382,uri,http://www.wikidata.org/entity/Q108537438,en,literal,Half Million,ar,literal,شركة نصف مليون لتقديم المشروبات,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-04-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q145,literal,"http://www.wikidata.org/entity/Q540912, http://www.wikidata.org/entity/Q30022, http://www.wikidata.org/entity/Q8486",literal,,literal,,literal,http://www.wikidata.org/entity/Q3692,literal,,,,,,,,,,,wd:Q851
383,uri,http://www.wikidata.org/entity/Q7181252,en,literal,Banque Saudi Fransi,ar,literal,البنك السعودي الفرنسي,http://www.w3.org/2001/XMLSchema#dateTime,literal,1977-06-04T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,178148577000,http://www.w3.org/2001/XMLSchema#decimal,literal,29699003000,uri,http://www.wikidata.org/entity/Q851,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q3692,literal,,,,,,,,,,,wd:Q851
384,uri,http://www.wikidata.org/entity/Q1189080,en,literal,Nas Air,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3692,literal,,,,,,,,,,,wd:Q851
385,uri,http://www.wikidata.org/entity/Q3817700,en,literal,Saudi International Petrochemical Company,ar,literal,شركة الصحراء العالمية للبتروكيماويات,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-12-22T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,23991272000,http://www.w3.org/2001/XMLSchema#decimal,literal,5918907000,uri,http://www.wikidata.org/entity/Q851,literal,http://www.wikidata.org/entity/Q862571,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
386,uri,http://www.wikidata.org/entity/Q5738371,en,literal,Herfy,ar,literal,هرفي,http://www.w3.org/2001/XMLSchema#dateTime,literal,1981-03-03T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,2033463000,http://www.w3.org/2001/XMLSchema#decimal,literal,866815000,uri,http://www.wikidata.org/entity/Q851,literal,"http://www.wikidata.org/entity/Q171141, http://www.wikidata.org/entity/Q1442415",literal,,literal,,literal,http://www.wikidata.org/entity/Q3692,literal,,,,,,,,,,,wd:Q851
387,uri,http://www.wikidata.org/entity/Q12218659,en,literal,Jabal Omar Development Co.,ar,literal,شركة جبل عمر للتطوير,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-10-30T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,29150897000,http://www.w3.org/2001/XMLSchema#decimal,literal,9589595000,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
388,uri,http://www.wikidata.org/entity/Q12188902,en,literal,Dur Hospitality,ar,literal,شركة دور للضيافة,http://www.w3.org/2001/XMLSchema#dateTime,literal,1976-12-27T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,3527827000,http://www.w3.org/2001/XMLSchema#decimal,literal,1741402000,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
389,uri,http://www.wikidata.org/entity/Q4120111,en,literal,Alinma Bank,ar,literal,مصرف الإنماء,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-03-28T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,131839441000,http://www.w3.org/2001/XMLSchema#decimal,literal,19178460000,uri,http://www.wikidata.org/entity/Q851,literal,http://www.wikidata.org/entity/Q43015,literal,,literal,,literal,http://www.wikidata.org/entity/Q3692,literal,,,,,,,,,,,wd:Q851
390,uri,http://www.wikidata.org/entity/Q12218607,en,literal,Zamil Industrial,ar,literal,شركة الزامل للاستثمار الصناعي,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-07-08T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,5643398000,http://www.w3.org/2001/XMLSchema#decimal,literal,1278767000,uri,http://www.wikidata.org/entity/Q851,literal,http://www.wikidata.org/entity/Q187939,literal,,literal,,literal,http://www.wikidata.org/entity/Q160320,literal,,,,,,,,,,,wd:Q851
391,uri,http://www.wikidata.org/entity/Q7762363,en,literal,Savola Group,ar,literal,مجموعة صافولا,http://www.w3.org/2001/XMLSchema#dateTime,literal,1979-01-10T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,26657711000,http://www.w3.org/2001/XMLSchema#decimal,literal,7127443000,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q374365,literal,,,,,,,,,,,wd:Q851
392,uri,http://www.wikidata.org/entity/Q3433985,en,literal,Riyad Bank,ar,literal,بنك الرياض,http://www.w3.org/2001/XMLSchema#dateTime,literal,1957-11-23T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,265788878000,http://www.w3.org/2001/XMLSchema#decimal,literal,37773061000,uri,http://www.wikidata.org/entity/Q851,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q3692,literal,,,,,,,,,,,wd:Q851
393,uri,http://www.wikidata.org/entity/Q6423290,en,literal,"Knowledge Economic City, Medina",ar,literal,مدينة المعرفة الإقتصادية,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-08-04T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,3351622000,http://www.w3.org/2001/XMLSchema#decimal,literal,3123278000,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
394,uri,http://www.wikidata.org/entity/Q20403488,en,literal,Buruj Cooperative Insurance Co.,ar,literal,شركة بروج للتأمين التعاوني,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-12-27T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,1087956000,,,,uri,http://www.wikidata.org/entity/Q851,literal,http://www.wikidata.org/entity/Q43183,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
395,uri,http://www.wikidata.org/entity/Q27048574,en,literal,Waldorf Astoria Jeddah - Qasr Al Sharq,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
396,uri,http://www.wikidata.org/entity/Q12188922,en,literal,United International Transportation Co.,ar,literal,الشركة المتحدة الدولية للمواصلات,http://www.w3.org/2001/XMLSchema#dateTime,literal,1978-12-17T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,1452808000,http://www.w3.org/2001/XMLSchema#decimal,literal,1070347000,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
397,uri,http://www.wikidata.org/entity/Q4783214,en,literal,Arab National Bank,ar,literal,البنك العربي الوطني,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,183442477000,http://www.w3.org/2001/XMLSchema#decimal,literal,28308223000,uri,http://www.wikidata.org/entity/Q851,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q3692,literal,,,,,,,,,,,wd:Q851
398,uri,http://www.wikidata.org/entity/Q12188930,en,literal,National Shipping Company of Saudi Arabia,ar,literal,الشركة الوطنية السعودية للنقل البحري,http://www.w3.org/2001/XMLSchema#dateTime,literal,1978-01-22T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,20560827000,http://www.w3.org/2001/XMLSchema#decimal,literal,9212167000,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3692,literal,,,,,,,,,,,wd:Q851
399,uri,http://www.wikidata.org/entity/Q12239109,en,literal,Astra Industrial Group,ar,literal,مجموعة أسترا الصناعية,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-08-22T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,2820642000,http://www.w3.org/2001/XMLSchema#decimal,literal,1058200000,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
400,uri,http://www.wikidata.org/entity/Q3433985,en,literal,Riyad Bank,ar,literal,بنك الرياض,http://www.w3.org/2001/XMLSchema#dateTime,literal,1957-11-23T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,265788878000,http://www.w3.org/2001/XMLSchema#decimal,literal,36774216000,uri,http://www.wikidata.org/entity/Q851,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q3692,literal,,,,,,,,,,,wd:Q851
401,uri,http://www.wikidata.org/entity/Q12199341,en,literal,Bank Aljazira,ar,literal,بنك الجزيرة,http://www.w3.org/2001/XMLSchema#dateTime,literal,1975-06-21T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,86544344000,http://www.w3.org/2001/XMLSchema#decimal,literal,11589517000,uri,http://www.wikidata.org/entity/Q851,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q374365,literal,,,,,,,,,,,wd:Q851
402,uri,http://www.wikidata.org/entity/Q20401398,en,literal,SACO Hardware,ar,literal,الشركة السعودية للعدد والأدوات,http://www.w3.org/2001/XMLSchema#dateTime,literal,1984-11-19T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,1763385000,http://www.w3.org/2001/XMLSchema#decimal,literal,540865000,uri,http://www.wikidata.org/entity/Q851,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q3692,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,2400,,,,,,,wd:Q851
403,uri,http://www.wikidata.org/entity/Q12218657,en,literal,Jazan Energy and Development Co.,ar,literal,شركة جازان للطاقة والتنمية,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-08-14T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,601283000,http://www.w3.org/2001/XMLSchema#decimal,literal,598756000,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
404,uri,http://www.wikidata.org/entity/Q7370229,en,literal,Rotana Hotels,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q878,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1519,literal,,,,,,,,,,,wd:Q851
405,uri,http://www.wikidata.org/entity/Q20401447,en,literal,United Electronics Company,ar,literal,الشركة المتحدة للإلكترونيات,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,2635002000,http://www.w3.org/2001/XMLSchema#decimal,literal,566083000,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
406,uri,http://www.wikidata.org/entity/Q903219,en,literal,SABIC,ar,literal,الشركة السعودية للصناعات الأساسية,http://www.w3.org/2001/XMLSchema#dateTime,literal,1977-01-04T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,310365751000,http://www.w3.org/2001/XMLSchema#decimal,literal,168761908000,uri,http://www.wikidata.org/entity/Q851,literal,http://www.wikidata.org/entity/Q207652,literal,,literal,,literal,http://www.wikidata.org/entity/Q3692,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,35000,,,,,,,wd:Q851
407,uri,http://www.wikidata.org/entity/Q12188895,en,literal,Saudi Industrial Development Co.,ar,literal,الشركة السعودية للتنمية الصناعية,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-12-14T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,399088000,http://www.w3.org/2001/XMLSchema#decimal,literal,351827000,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
408,uri,http://www.wikidata.org/entity/Q7370229,en,literal,Rotana Hotels,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q43,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1519,literal,,,,,,,,,,,wd:Q851
409,uri,http://www.wikidata.org/entity/Q7181252,en,literal,Banque Saudi Fransi,ar,literal,البنك السعودي الفرنسي,http://www.w3.org/2001/XMLSchema#dateTime,literal,1977-06-04T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,178148577000,http://www.w3.org/2001/XMLSchema#decimal,literal,31661381000,uri,http://www.wikidata.org/entity/Q851,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q3692,literal,,,,,,,,,,,wd:Q851
410,uri,http://www.wikidata.org/entity/Q12218617,en,literal,Basic Chemical Industries Co.,ar,literal,شركة الصناعات الكيميائية الأساسية,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-02-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,756351000,http://www.w3.org/2001/XMLSchema#decimal,literal,488690000,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
411,uri,http://www.wikidata.org/entity/Q12188902,en,literal,Dur Hospitality,ar,literal,شركة دور للضيافة,http://www.w3.org/2001/XMLSchema#dateTime,literal,1976-12-27T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,3527827000,http://www.w3.org/2001/XMLSchema#decimal,literal,1786986000,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
412,uri,http://www.wikidata.org/entity/Q12218575,en,literal,Zain Saudi Arabia,ar,literal,شركة الإتصالات المتنقلة السعودية,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-03-12T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,27738253000,http://www.w3.org/2001/XMLSchema#decimal,literal,4102851000,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3692,literal,,,,,,,,,,,wd:Q851
413,uri,http://www.wikidata.org/entity/Q114678764,en,literal,Maeen Network,ar,literal,شبكة معين,,,,,,,,,,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
414,uri,http://www.wikidata.org/entity/Q12218594,en,literal,Al-Jouf Agricultural Development Co.,ar,literal,شركة الجوف الزراعية,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-12-03T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,774107000,http://www.w3.org/2001/XMLSchema#decimal,literal,694179000,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
415,uri,http://www.wikidata.org/entity/Q12188895,en,literal,Saudi Industrial Development Co.,ar,literal,الشركة السعودية للتنمية الصناعية,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-12-14T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,399088000,http://www.w3.org/2001/XMLSchema#decimal,literal,389377000,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
416,uri,http://www.wikidata.org/entity/Q12184641,en,literal,Saudi Investment Bank,ar,literal,البنك السعودي للإستثمار,http://www.w3.org/2001/XMLSchema#dateTime,literal,1976-06-23T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,100814596000,http://www.w3.org/2001/XMLSchema#decimal,literal,13543188000,uri,http://www.wikidata.org/entity/Q851,literal,"http://www.wikidata.org/entity/Q1416657, http://www.wikidata.org/entity/Q837171, http://www.wikidata.org/entity/Q806718",literal,,literal,,literal,http://www.wikidata.org/entity/Q3692,literal,,,,,,,,,,,wd:Q851
417,uri,http://www.wikidata.org/entity/Q42341471,en,literal,Alkathiri Holding,ar,literal,شركة الكثيري القابضة,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-08-31T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,110283000,http://www.w3.org/2001/XMLSchema#decimal,literal,45877000,uri,http://www.wikidata.org/entity/Q851,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q851
