,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,origindate.datatype,origindate.type,origindate.value,officialname.xml:lang,officialname.type,officialname.value,country
13210,uri,http://www.wikidata.org/entity/Q7038456,en,literal,Nine West,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,,,,wd:Q30
13211,uri,http://www.wikidata.org/entity/Q65455554,en,literal,Mom Loves Best,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-01-01T00:00:00Z,,,,wd:Q30
13212,uri,http://www.wikidata.org/entity/Q3395356,en,literal,Pollo Tropical,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-01-01T00:00:00Z,,,,wd:Q30
13213,uri,http://www.wikidata.org/entity/Q7639057,en,literal,Suncoast Credit Union,http://www.w3.org/2001/XMLSchema#dateTime,literal,1934-01-01T00:00:00Z,,,,wd:Q30
13214,uri,http://www.wikidata.org/entity/Q123029794,en,literal,SAIC,,,,,,,wd:Q30
13215,uri,http://www.wikidata.org/entity/Q10846831,en,literal,Crunchbase,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-07-01T00:00:00Z,en,literal,Crunchbase,wd:Q30
13216,uri,http://www.wikidata.org/entity/Q2743863,en,literal,Intuitive Surgical,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,,,,wd:Q30
13217,uri,http://www.wikidata.org/entity/Q1545957,en,literal,XBIZ,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,,,,wd:Q30
13218,uri,http://www.wikidata.org/entity/Q28222790,en,literal,TheGrio,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-01-01T00:00:00Z,,,,wd:Q30
13219,uri,http://www.wikidata.org/entity/Q6003289,en,literal,Imangi Studios,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,,,,wd:Q30
13220,uri,http://www.wikidata.org/entity/Q77732479,en,literal,Paradise Garden Grill,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-07-01T00:00:00Z,,,,wd:Q30
13221,uri,http://www.wikidata.org/entity/Q59223353,en,literal,Pelican Brewing – Cannon Beach,,,,,,,wd:Q30
13222,uri,http://www.wikidata.org/entity/Q48811165,en,literal,AfterShock Comics,,,,,,,wd:Q30
13223,uri,http://www.wikidata.org/entity/Q69831599,en,literal,Casa Sensei,,,,,,,wd:Q30
13224,uri,http://www.wikidata.org/entity/Q952537,en,literal,WCAX-TV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1954-09-26T00:00:00Z,,,,wd:Q30
13225,uri,http://www.wikidata.org/entity/Q7853520,en,literal,Tupelo Press,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,,,,wd:Q30
13226,uri,http://www.wikidata.org/entity/Q16959074,en,literal,United Financial Bancorp,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,,,,wd:Q30
13227,uri,http://www.wikidata.org/entity/Q6335599,en,literal,KPHW,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,,,,wd:Q30
13228,uri,http://www.wikidata.org/entity/Q111782064,en,literal,Dead Drop Studios,,,,,,,wd:Q30
13229,uri,http://www.wikidata.org/entity/Q5550379,en,literal,Gerber Life Insurance Company,http://www.w3.org/2001/XMLSchema#dateTime,literal,1967-01-01T00:00:00Z,,,,wd:Q30
13230,uri,http://www.wikidata.org/entity/Q4906876,en,literal,Biggby Coffee,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,,,,wd:Q30
13231,uri,http://www.wikidata.org/entity/Q60182464,en,literal,Tuhkana Swimwear,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,,,,wd:Q30
13232,uri,http://www.wikidata.org/entity/Q101246470,en,literal,Kuku Studios,,,,,,,wd:Q30
13233,uri,http://www.wikidata.org/entity/Q48968308,en,literal,Parallax Press,,,,,,,wd:Q30
13234,uri,http://www.wikidata.org/entity/Q7672568,en,literal,TWiT Netcast Network,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-04-01T00:00:00Z,,,,wd:Q30
13235,uri,http://www.wikidata.org/entity/Q64173589,en,literal,CSL Plasma,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,,,,wd:Q30
13236,uri,http://www.wikidata.org/entity/Q7950583,en,literal,WIBX,http://www.w3.org/2001/XMLSchema#dateTime,literal,1925-01-01T00:00:00Z,,,,wd:Q30
13237,uri,http://www.wikidata.org/entity/Q7201170,en,literal,Planet Smoothie,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,,,,wd:Q30
13238,uri,http://www.wikidata.org/entity/Q116236828,en,literal,Levee,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,,,,wd:Q30
13239,uri,http://www.wikidata.org/entity/Q65046575,en,literal,AdHoc Studio,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-01-01T00:00:00Z,,,,wd:Q30
13240,uri,http://www.wikidata.org/entity/Q65067496,en,literal,Dewey Square Group,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,,,,wd:Q30
13241,uri,http://www.wikidata.org/entity/Q65121114,en,literal,Auto Plus,,,,,,,wd:Q30
13242,uri,http://www.wikidata.org/entity/Q12321767,en,literal,Kidde,http://www.w3.org/2001/XMLSchema#dateTime,literal,1917-01-01T00:00:00Z,,,,wd:Q30
13243,uri,http://www.wikidata.org/entity/Q63972473,en,literal,Ancient Peaks Winery,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,,,,wd:Q30
13244,uri,http://www.wikidata.org/entity/Q6342678,en,literal,KAPW,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,,,,wd:Q30
13245,uri,http://www.wikidata.org/entity/Q6793571,en,literal,Maurices,http://www.w3.org/2001/XMLSchema#dateTime,literal,1931-01-01T00:00:00Z,,,,wd:Q30
13246,uri,http://www.wikidata.org/entity/Q7950034,en,literal,WDVM-TV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1970-01-01T00:00:00Z,,,,wd:Q30
13247,uri,http://www.wikidata.org/entity/Q7946781,en,literal,WATC-DT,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,,,,wd:Q30
13248,uri,http://www.wikidata.org/entity/Q267122,en,literal,BNSF Railway,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-09-22T00:00:00Z,,,,wd:Q30
13249,uri,http://www.wikidata.org/entity/Q7956047,en,literal,WTAD,http://www.w3.org/2001/XMLSchema#dateTime,literal,1925-01-01T00:00:00Z,,,,wd:Q30
13250,uri,http://www.wikidata.org/entity/Q90763180,en,literal,Arrow Type,,,,,,,wd:Q30
13251,uri,http://www.wikidata.org/entity/Q3433016,en,literal,Rip Off Press,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-01-01T00:00:00Z,,,,wd:Q30
13252,uri,http://www.wikidata.org/entity/Q29526078,en,literal,Bloom Energy,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,,,,wd:Q30
13253,uri,http://www.wikidata.org/entity/Q7948365,en,literal,WFFY,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,,,,wd:Q30
13254,uri,http://www.wikidata.org/entity/Q6795851,en,literal,Maximum Games,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,,,,wd:Q30
13255,uri,http://www.wikidata.org/entity/Q428977,en,literal,Pitney Bowes,http://www.w3.org/2001/XMLSchema#dateTime,literal,1920-01-01T00:00:00Z,,,,wd:Q30
13256,uri,http://www.wikidata.org/entity/Q18588958,en,literal,Donuts,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,,,,wd:Q30
13257,uri,http://www.wikidata.org/entity/Q111444522,en,literal,Paraclete Press,http://www.w3.org/2001/XMLSchema#dateTime,literal,1981-05-26T00:00:00Z,,,,wd:Q30
13258,uri,http://www.wikidata.org/entity/Q29468756,en,literal,McNally Jackson,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,,,,wd:Q30
13259,uri,http://www.wikidata.org/entity/Q5196733,en,literal,Cutco,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,,,,wd:Q30
13260,uri,http://www.wikidata.org/entity/Q106909608,en,literal,Z2 Comics,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-04-01T00:00:00Z,en,literal,Z2 Comics,wd:Q30
13261,uri,http://www.wikidata.org/entity/Q7955801,en,literal,WSNS-TV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1970-01-01T00:00:00Z,,,,wd:Q30
13262,uri,http://www.wikidata.org/entity/Q122830070,en,literal,Queer Thoughts,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,,,,wd:Q30
13263,uri,http://www.wikidata.org/entity/Q7937908,en,literal,Vivint,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,,,,wd:Q30
13264,uri,http://www.wikidata.org/entity/Q7271228,en,literal,Quench,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,,,,wd:Q30
13265,uri,http://www.wikidata.org/entity/Q14704614,en,literal,KWYB,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,,,,wd:Q30
13266,uri,http://www.wikidata.org/entity/Q121167625,en,literal,Fennel,,,,,,,wd:Q30
13267,uri,http://www.wikidata.org/entity/Q100254296,en,literal,VENN,http://www.w3.org/2001/XMLSchema#dateTime,literal,2020-08-05T00:00:00Z,,,,wd:Q30
13268,uri,http://www.wikidata.org/entity/Q7924358,en,literal,Viasat,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-01-01T00:00:00Z,,,,wd:Q30
13269,uri,http://www.wikidata.org/entity/Q30272258,en,literal,Align Technology,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,,,,wd:Q30
13270,uri,http://www.wikidata.org/entity/Q7957755,en,literal,WXLP,http://www.w3.org/2001/XMLSchema#dateTime,literal,1970-01-01T00:00:00Z,,,,wd:Q30
13271,uri,http://www.wikidata.org/entity/Q85739711,en,literal,Adams Publishing Group,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,,,,wd:Q30
13272,uri,http://www.wikidata.org/entity/Q7379979,en,literal,Running Press,http://www.w3.org/2001/XMLSchema#dateTime,literal,1972-01-01T00:00:00Z,,,,wd:Q30
13273,uri,http://www.wikidata.org/entity/Q105070916,en,literal,Sirlin Games,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,,,,wd:Q30
13274,uri,http://www.wikidata.org/entity/Q124498394,en,literal,Electron Capital Partners,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,,,,wd:Q30
13275,uri,http://www.wikidata.org/entity/Q194360,en,literal,American Express,http://www.w3.org/2001/XMLSchema#dateTime,literal,1850-01-01T00:00:00Z,,,,wd:Q30
13276,uri,http://www.wikidata.org/entity/Q1153087,en,literal,Inter-American Development Bank,http://www.w3.org/2001/XMLSchema#dateTime,literal,1959-01-01T00:00:00Z,,,,wd:Q30
13277,uri,http://www.wikidata.org/entity/Q63953350,en,literal,Anaba Wines,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,,,,wd:Q30
13278,uri,http://www.wikidata.org/entity/Q8564668,en,literal,Formula,http://www.w3.org/2001/XMLSchema#dateTime,literal,1962-01-01T00:00:00Z,,,,wd:Q30
13279,uri,http://www.wikidata.org/entity/Q106432676,en,literal,Redwire,http://www.w3.org/2001/XMLSchema#dateTime,literal,2020-06-01T00:00:00Z,,,,wd:Q30
13280,uri,http://www.wikidata.org/entity/Q238101,en,literal,University of Minnesota,http://www.w3.org/2001/XMLSchema#dateTime,literal,1851-01-01T00:00:00Z,,,,wd:Q30
13281,uri,http://www.wikidata.org/entity/Q115903199,en,literal,Lee's Supermarket,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-10-01T00:00:00Z,,,,wd:Q30
13282,uri,http://www.wikidata.org/entity/Q49367335,en,literal,Volcano Art Center,http://www.w3.org/2001/XMLSchema#dateTime,literal,1877-01-01T00:00:00Z,,,,wd:Q30
13283,uri,http://www.wikidata.org/entity/Q11328691,en,literal,Pine,http://www.w3.org/2001/XMLSchema#dateTime,literal,1951-03-03T00:00:00Z,,,,wd:Q30
13284,uri,http://www.wikidata.org/entity/Q112457014,en,literal,Onvo,,,,,,,wd:Q30
13285,uri,http://www.wikidata.org/entity/Q91948072,en,literal,Element Hotels,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,,,,wd:Q30
13286,uri,http://www.wikidata.org/entity/Q26966398,en,literal,Intrepid Pictures,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,,,,wd:Q30
13287,uri,http://www.wikidata.org/entity/Q18636409,en,literal,Sprinklr,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,,,,wd:Q30
13288,uri,http://www.wikidata.org/entity/Q109860496,en,literal,World Electric,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,,,,wd:Q30
13289,uri,http://www.wikidata.org/entity/Q107358290,en,literal,MobilityWare,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,,,,wd:Q30
13290,uri,http://www.wikidata.org/entity/Q14708982,en,literal,KFXX,http://www.w3.org/2001/XMLSchema#dateTime,literal,1925-01-01T00:00:00Z,,,,wd:Q30
13291,uri,http://www.wikidata.org/entity/Q646122,en,literal,Legoland Florida,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-10-15T00:00:00Z,,,,wd:Q30
13292,uri,http://www.wikidata.org/entity/Q120735437,en,literal,EnerVenue,http://www.w3.org/2001/XMLSchema#dateTime,literal,2020-01-01T00:00:00Z,,,,wd:Q30
13293,uri,http://www.wikidata.org/entity/Q5189199,en,literal,Crowdspring,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-01-01T00:00:00Z,,,,wd:Q30
13294,uri,http://www.wikidata.org/entity/Q17019647,en,literal,Grubhub,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,,,,wd:Q30
13295,uri,http://www.wikidata.org/entity/Q108304927,en,literal,Twin Otter Studios,http://www.w3.org/2001/XMLSchema#dateTime,literal,2020-11-14T00:00:00Z,,,,wd:Q30
13296,uri,http://www.wikidata.org/entity/Q5189454,en,literal,Crown Publishing Group,http://www.w3.org/2001/XMLSchema#dateTime,literal,1933-01-01T00:00:00Z,,,,wd:Q30
13297,uri,http://www.wikidata.org/entity/Q1393345,en,literal,Fairmont Hotels and Resorts,http://www.w3.org/2001/XMLSchema#dateTime,literal,1907-01-01T00:00:00Z,,,,wd:Q30
13298,uri,http://www.wikidata.org/entity/Q23239,en,literal,Amtrak,http://www.w3.org/2001/XMLSchema#dateTime,literal,1971-05-01T00:00:00Z,,,,wd:Q30
13299,uri,http://www.wikidata.org/entity/Q30253377,en,literal,Angion Biomedica Corporation,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,,,,wd:Q30
13300,uri,http://www.wikidata.org/entity/Q5453249,en,literal,Atlantic Union Bank,http://www.w3.org/2001/XMLSchema#dateTime,literal,1902-01-01T00:00:00Z,,,,wd:Q30
13301,uri,http://www.wikidata.org/entity/Q738853,en,literal,Coldwell Banker,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,,,,wd:Q30
13302,uri,http://www.wikidata.org/entity/Q6925120,en,literal,Mountain Mike's Pizza,http://www.w3.org/2001/XMLSchema#dateTime,literal,1978-01-01T00:00:00Z,,,,wd:Q30
13303,uri,http://www.wikidata.org/entity/Q1526456,en,literal,Kimball International,http://www.w3.org/2001/XMLSchema#dateTime,literal,1857-01-01T00:00:00Z,,,,wd:Q30
13304,uri,http://www.wikidata.org/entity/Q7501097,en,literal,ShopRite,http://www.w3.org/2001/XMLSchema#dateTime,literal,1951-01-01T00:00:00Z,,,,wd:Q30
13305,uri,http://www.wikidata.org/entity/Q116136389,en,literal,Cultureopolis,http://www.w3.org/2001/XMLSchema#dateTime,literal,2022-12-01T00:00:00Z,en,literal,Cultureopolis LLC,wd:Q30
13306,uri,http://www.wikidata.org/entity/Q108910008,en,literal,Susan Sheehan Gallery,http://www.w3.org/2001/XMLSchema#dateTime,literal,1985-01-01T00:00:00Z,,,,wd:Q30
13307,uri,http://www.wikidata.org/entity/Q120870546,en,literal,Distrib Films US,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-02-21T00:00:00Z,,,,wd:Q30
13308,uri,http://www.wikidata.org/entity/Q1107035,en,literal,Cognizant,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-01-01T00:00:00Z,,,,wd:Q30
13309,uri,http://www.wikidata.org/entity/Q6868609,en,literal,Minnesota Valley Transit Authority,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,,,,wd:Q30
13310,uri,http://www.wikidata.org/entity/Q107520260,en,literal,Matterport Inc.,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-06-17T00:00:00Z,,,,wd:Q30
13311,uri,http://www.wikidata.org/entity/Q23671513,en,literal,NYX Professional Makeup,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,en,literal,NYX Professional Makeup,wd:Q30
13312,uri,http://www.wikidata.org/entity/Q1425063,en,literal,Hyatt Hotels Corporation,http://www.w3.org/2001/XMLSchema#dateTime,literal,1957-09-27T00:00:00Z,,,,wd:Q30
13313,uri,http://www.wikidata.org/entity/Q15647948,en,literal,Institute of Food Technologists,http://www.w3.org/2001/XMLSchema#dateTime,literal,1939-01-01T00:00:00Z,,,,wd:Q30
13314,uri,http://www.wikidata.org/entity/Q6339385,en,literal,KTZN,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,,,,wd:Q30
13315,uri,http://www.wikidata.org/entity/Q6822359,en,literal,Yield10 Bioscience,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,,,,wd:Q30
13316,uri,http://www.wikidata.org/entity/Q7617643,en,literal,Stitcher,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,,,,wd:Q30
13317,uri,http://www.wikidata.org/entity/Q7936743,en,literal,Bang,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,,,,wd:Q30
13318,uri,http://www.wikidata.org/entity/Q6339731,en,literal,KUSA,http://www.w3.org/2001/XMLSchema#dateTime,literal,1952-01-01T00:00:00Z,,,,wd:Q30
13319,uri,http://www.wikidata.org/entity/Q1434878,en,literal,WFMU,http://www.w3.org/2001/XMLSchema#dateTime,literal,1958-01-01T00:00:00Z,,,,wd:Q30
13320,uri,http://www.wikidata.org/entity/Q7947106,en,literal,WBFF,http://www.w3.org/2001/XMLSchema#dateTime,literal,1971-01-01T00:00:00Z,,,,wd:Q30
13321,uri,http://www.wikidata.org/entity/Q7987760,en,literal,Western Costume,http://www.w3.org/2001/XMLSchema#dateTime,literal,1912-01-01T00:00:00Z,,,,wd:Q30
13322,uri,http://www.wikidata.org/entity/Q6341125,en,literal,KXEL,http://www.w3.org/2001/XMLSchema#dateTime,literal,1942-01-01T00:00:00Z,,,,wd:Q30
13323,uri,http://www.wikidata.org/entity/Q115104719,en,literal,Unity Worldwide Records,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-05-01T00:00:00Z,,,,wd:Q30
13324,uri,http://www.wikidata.org/entity/Q120877642,en,literal,Recursion Pharmaceuticals,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,,,,wd:Q30
13325,uri,http://www.wikidata.org/entity/Q76777422,en,literal,Royal Street Veranda,http://www.w3.org/2001/XMLSchema#dateTime,literal,1966-07-01T00:00:00Z,,,,wd:Q30
13326,uri,http://www.wikidata.org/entity/Q28136472,en,literal,Unicorn Riot,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,,,,wd:Q30
13327,uri,http://www.wikidata.org/entity/Q7950846,en,literal,Ball State PBS,http://www.w3.org/2001/XMLSchema#dateTime,literal,1971-01-01T00:00:00Z,,,,wd:Q30
13328,uri,http://www.wikidata.org/entity/Q7947021,en,literal,WBBZ-TV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,,,,wd:Q30
13329,uri,http://www.wikidata.org/entity/Q104705751,en,literal,Impax Laboratories Inc,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-03-23T00:00:00Z,,,,wd:Q30
13330,uri,http://www.wikidata.org/entity/Q7650154,en,literal,Sutter Health,http://www.w3.org/2001/XMLSchema#dateTime,literal,1981-01-01T00:00:00Z,,,,wd:Q30
13331,uri,http://www.wikidata.org/entity/Q564376,en,literal,Leatherman,http://www.w3.org/2001/XMLSchema#dateTime,literal,1983-01-01T00:00:00Z,,,,wd:Q30
13332,uri,http://www.wikidata.org/entity/Q96415475,en,literal,Women & Children First,http://www.w3.org/2001/XMLSchema#dateTime,literal,1979-01-01T00:00:00Z,,,,wd:Q30
13333,uri,http://www.wikidata.org/entity/Q219508,en,literal,Citigroup,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-10-08T00:00:00Z,,,,wd:Q30
13334,uri,http://www.wikidata.org/entity/Q7951559,en,literal,WKCI-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-01-01T00:00:00Z,,,,wd:Q30
13335,uri,http://www.wikidata.org/entity/Q107309352,en,literal,Jarvis Estate Winery,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,,,,wd:Q30
13336,uri,http://www.wikidata.org/entity/Q7951852,en,literal,WKPT-TV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-01-01T00:00:00Z,,,,wd:Q30
13337,uri,http://www.wikidata.org/entity/Q111963780,en,literal,Jobilize,http://www.w3.org/2001/XMLSchema#dateTime,literal,2019-01-01T00:00:00Z,,,,wd:Q30
13338,uri,http://www.wikidata.org/entity/Q76212327,en,literal,Pine Street Codeworks,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-04-01T00:00:00Z,,,,wd:Q30
13339,uri,http://www.wikidata.org/entity/Q123058928,en,literal,AIT,,,,,,,wd:Q30
13340,uri,http://www.wikidata.org/entity/Q28941983,en,literal,Amangiri,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-10-01T00:00:00Z,,,,wd:Q30
13341,uri,http://www.wikidata.org/entity/Q60616868,en,literal,The Family Collective,,,,,,,wd:Q30
13342,uri,http://www.wikidata.org/entity/Q6653038,en,literal,Littler Mendelson,http://www.w3.org/2001/XMLSchema#dateTime,literal,1942-01-01T00:00:00Z,,,,wd:Q30
13343,uri,http://www.wikidata.org/entity/Q1766623,en,literal,TriMet,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-12-01T00:00:00Z,,,,wd:Q30
13344,uri,http://www.wikidata.org/entity/Q4744602,en,literal,American Occupational Therapy Association,http://www.w3.org/2001/XMLSchema#dateTime,literal,1917-01-01T00:00:00Z,,,,wd:Q30
13345,uri,http://www.wikidata.org/entity/Q67942700,en,literal,Comeet,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,,,,wd:Q30
13346,uri,http://www.wikidata.org/entity/Q494389,en,literal,Polaroid Corporation,http://www.w3.org/2001/XMLSchema#dateTime,literal,1937-01-01T00:00:00Z,,,,wd:Q30
13347,uri,http://www.wikidata.org/entity/Q734338,en,literal,Verisign,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-04-12T00:00:00Z,,,,wd:Q30
13348,uri,http://www.wikidata.org/entity/Q7116506,en,literal,Ozark Regional Transit,http://www.w3.org/2001/XMLSchema#dateTime,literal,1982-01-01T00:00:00Z,,,,wd:Q30
