,businessLabel.xml:lang,businessLabel.type,businessLabel.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,country
13306,en,literal,Tuality Healthcare,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q31207,literal,,literal,,literal,http://www.wikidata.org/entity/Q81824,literal,,wd:Q30
13307,en,literal,Commute.org,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q667738,literal,,wd:Q30
13308,en,literal,Benchmark,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q74195,literal,,wd:Q30
13309,en,literal,Salesforce,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q184199, http://www.wikidata.org/entity/Q1254596, http://www.wikidata.org/entity/Q880371, http://www.wikidata.org/entity/Q485643, http://www.wikidata.org/entity/Q483639",literal,http://www.wikidata.org/entity/Q1521908,literal,,literal,"http://www.wikidata.org/entity/Q62, http://www.wikidata.org/entity/Q14684154",literal,http://www.wikidata.org/entity/Q242345,wd:Q30
13310,en,literal,WJMH,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13311,en,literal,Sanmina Corporation,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q16553,literal,,wd:Q30
13312,en,literal,WSKG-TV,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13313,en,literal,Dexigner,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,wd:Q30
13314,en,literal,Trish & Mary's Pub,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13315,en,literal,WAPE-FM,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13316,en,literal,Canesta,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q11456,literal,,literal,,literal,http://www.wikidata.org/entity/Q208459,literal,,wd:Q30
13317,en,literal,WQXR-FM,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13318,en,literal,Big Red Stores,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13319,en,literal,KLIF-FM,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q26500,literal,,wd:Q30
13320,en,literal,WTTF,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13321,en,literal,Digital Eclipse,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q99,literal,,wd:Q30
13322,en,literal,BentallGreenOak,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1490, http://www.wikidata.org/entity/Q172, http://www.wikidata.org/entity/Q84, http://www.wikidata.org/entity/Q60",literal,,wd:Q30
13323,en,literal,ShopHQ,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q212930,literal,,literal,,literal,http://www.wikidata.org/entity/Q985558,literal,,wd:Q30
13324,en,literal,WOOD,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13325,en,literal,GreyNoise Intelligence,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q97466080,literal,,literal,,literal,http://www.wikidata.org/entity/Q61,literal,,wd:Q30
13326,en,literal,Spherion Staffing & Recruiting,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13327,en,literal,WPCD,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13328,en,literal,KWAV,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13329,en,literal,WYHX,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13330,en,literal,KSNW,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q49266,literal,,wd:Q30
13331,en,literal,KFFF,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13332,en,literal,WJDX,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13333,en,literal,Marcus & Millichap,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q629088,literal,,wd:Q30
13334,en,literal,KIFI-TV,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13335,en,literal,KVCR,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13336,en,literal,Lawry's,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13337,en,literal,List Gallery,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q115650754,wd:Q30
13338,en,literal,KLAX-FM,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13339,en,literal,IllFonic,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q16554,literal,,wd:Q30
13340,en,literal,KXSS-FM,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13341,en,literal,David Zwirner Gallery,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13342,en,literal,Carrier IQ,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q992968,literal,,literal,,literal,"http://www.wikidata.org/entity/Q486860, http://www.wikidata.org/entity/Q208459",literal,,wd:Q30
13343,en,literal,KTOP-FM,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13344,en,literal,Seattle City Light,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q1326885,literal,,literal,,literal,http://www.wikidata.org/entity/Q5083,literal,,wd:Q30
13345,en,literal,Dunkin',uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q57497035, http://www.wikidata.org/entity/Q18509232",literal,,literal,,literal,"http://www.wikidata.org/entity/Q2429670, http://www.wikidata.org/entity/Q49143",literal,,wd:Q30
13346,en,literal,TPI Composites,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q49221,literal,,wd:Q30
13347,en,literal,Money.Net,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13348,en,literal,Kimpton Hotels & Restaurants,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q62,literal,,wd:Q30
13349,en,literal,WFNA,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13350,en,literal,KHKI,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13351,en,literal,Encyclopædia Britannica Inc.,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1297,literal,,wd:Q30
13352,en,literal,Meso Scale Diagnostics (United States),uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q327022,literal,,wd:Q30
13353,en,literal,Builders FirstSource,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q811891,literal,,literal,,literal,http://www.wikidata.org/entity/Q16557,literal,http://www.wikidata.org/entity/Q242345,wd:Q30
13354,en,literal,Tastykake,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q540912,literal,,literal,,literal,http://www.wikidata.org/entity/Q1345,literal,,wd:Q30
13355,en,literal,PFL Petroleum Services LLC,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q3565868, http://www.wikidata.org/entity/Q177777, http://www.wikidata.org/entity/Q22656",literal,,literal,,literal,"http://www.wikidata.org/entity/Q812, http://www.wikidata.org/entity/Q30",literal,,wd:Q30
13356,en,literal,Carnitas El Momo,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13357,en,literal,Target Corporation,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q126793, http://www.wikidata.org/entity/Q16766413, http://www.wikidata.org/entity/Q507619",literal,"http://www.wikidata.org/entity/Q5606591, http://www.wikidata.org/entity/Q20857886, http://www.wikidata.org/entity/Q4934245",literal,,literal,http://www.wikidata.org/entity/Q36091,literal,http://www.wikidata.org/entity/Q242345,wd:Q30
13358,en,literal,WHTQ,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13359,en,literal,Earl of Sandwich,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q1751429,literal,,literal,,literal,http://www.wikidata.org/entity/Q49233,literal,,wd:Q30
13360,en,literal,Hotel Tonight,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q62,literal,,wd:Q30
13361,en,literal,Chicken Soup for the Soul,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q932057,literal,,wd:Q30
13362,en,literal,DC Universe,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q723685,literal,,literal,,literal,http://www.wikidata.org/entity/Q39561,literal,,wd:Q30
13363,en,literal,Green Ronin Publishing,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5083,literal,,wd:Q30
13364,en,literal,Roadtrippers,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q43196,literal,,wd:Q30
13365,en,literal,U.S. HealthWorks,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q31207,literal,,literal,,literal,http://www.wikidata.org/entity/Q1319893,literal,,wd:Q30
13366,en,literal,WSIG,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13367,en,literal,DreamWorks Animation,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q6002306, http://www.wikidata.org/entity/Q932586",literal,,literal,,literal,http://www.wikidata.org/entity/Q485716,literal,,wd:Q30
13368,en,literal,Viki,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q99,literal,,wd:Q30
13369,en,literal,KRQB,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13370,en,literal,Prime Group Holdings,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q58081477, http://www.wikidata.org/entity/Q476115",literal,http://www.wikidata.org/entity/Q16735279,literal,,literal,http://www.wikidata.org/entity/Q1144357,literal,,wd:Q30
13371,en,literal,Tantor Audio,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13372,en,literal,American Society for Gastrointestinal Endoscopy,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13373,en,literal,Marine Bank,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,http://www.wikidata.org/entity/Q104008490,literal,http://www.wikidata.org/entity/Q28515,literal,,wd:Q30
13374,en,literal,Artists' Television Access,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13375,en,literal,WNED-TV,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q40435,literal,,wd:Q30
13376,en,literal,AbioMed,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1066487,literal,http://www.wikidata.org/entity/Q242345,wd:Q30
13377,en,literal,M&C Saatchi Performance,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q39809,literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,wd:Q30
13378,en,literal,Bad Robot Productions,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q1415395, http://www.wikidata.org/entity/Q289",literal,,literal,,literal,http://www.wikidata.org/entity/Q47164,literal,,wd:Q30
13379,en,literal,Auzentech,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q581105,literal,,literal,,literal,http://www.wikidata.org/entity/Q163820,literal,,wd:Q30
13380,en,literal,KXEX,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13381,en,literal,Off the Rez,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13382,en,literal,WOAD,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13383,en,literal,WYNL,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13384,en,literal,Coldwell Banker,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q1660132,literal,,literal,,literal,"http://www.wikidata.org/entity/Q938359, http://www.wikidata.org/entity/Q85",literal,,wd:Q30
13385,en,literal,KJLH,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13386,en,literal,Two Dollar Radio Headquarters,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13387,en,literal,Grado Labs,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q14859880,literal,,literal,,literal,http://www.wikidata.org/entity/Q18419,literal,,wd:Q30
13388,en,literal,ApartmentHomeLiving.com,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q1660132,literal,,literal,,literal,http://www.wikidata.org/entity/Q16559,literal,,wd:Q30
13389,en,literal,KPTZ,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13390,en,literal,MOD Pizza,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q171141,literal,,literal,,literal,http://www.wikidata.org/entity/Q5083,literal,,wd:Q30
13391,en,literal,RaceWay,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13392,en,literal,WALT Wines,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13393,en,literal,Bento Box Entertainment,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q11425,literal,,literal,,literal,http://www.wikidata.org/entity/Q1319697,literal,,wd:Q30
13394,en,literal,Rooms To Go,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2150258,literal,,wd:Q30
13395,en,literal,WJHL-TV,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q770571,literal,,wd:Q30
13396,en,literal,NEMR Telecom,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q25245117,literal,,literal,,literal,http://www.wikidata.org/entity/Q961545,literal,,wd:Q30
13397,en,literal,University of New Mexico Press,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q34804,literal,,wd:Q30
13398,en,literal,Blue Cross Blue Shield of South Carolina,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q334911,literal,,literal,,literal,http://www.wikidata.org/entity/Q38453,literal,,wd:Q30
13399,en,literal,Lulus,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q432152,literal,,wd:Q30
13400,en,literal,WSUW,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13401,en,literal,DataCore,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q193395,literal,,literal,,literal,http://www.wikidata.org/entity/Q165972,literal,,wd:Q30
13402,en,literal,California Dental Association,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q18013,literal,,wd:Q30
13403,en,literal,KBEA-FM,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13404,en,literal,WUTQ-FM,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13405,en,literal,Fortive,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q392599,literal,http://www.wikidata.org/entity/Q242345,wd:Q30
13406,en,literal,WCAO,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13407,en,literal,Findwell,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5083,literal,,wd:Q30
13408,en,literal,Tegna Inc.,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1374864, http://www.wikidata.org/entity/Q963138",literal,,wd:Q30
13409,en,literal,Markforged,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q229367,literal,,literal,,literal,http://www.wikidata.org/entity/Q54172,literal,,wd:Q30
13410,en,literal,El Paso Electric,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q1326624,literal,,literal,,literal,http://www.wikidata.org/entity/Q16562,literal,,wd:Q30
13411,en,literal,WQRF-TV,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q233892,literal,,wd:Q30
13412,en,literal,WTCA,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13413,en,literal,WFLA-FM,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
13414,en,literal,Muzzley,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q208459,literal,,wd:Q30
