,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,employees.datatype,employees.type,employees.value,officialname.xml:lang,officialname.type,officialname.value,profit.datatype,profit.type,profit.value,assets.datatype,assets.type,assets.value,equity.datatype,equity.type,equity.value,markcap.datatype,markcap.type,markcap.value,country
1833,uri,http://www.wikidata.org/entity/Q5104054,en,literal,Choices Market,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q1295201,literal,,literal,,literal,http://www.wikidata.org/entity/Q24639,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1834,uri,http://www.wikidata.org/entity/Q17103499,en,literal,MedicAlert,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q189,literal,http://www.wikidata.org/entity/Q870895,literal,,literal,,literal,http://www.wikidata.org/entity/Q1011205,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,18,,,,,,,,,,,,,,,,wd:Q16
1835,uri,http://www.wikidata.org/entity/Q3333891,en,literal,MTELUS,http://www.w3.org/2001/XMLSchema#dateTime,literal,1884-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,fr,literal,Théâtre français,,,,,,,,,,,,,wd:Q16
1836,uri,http://www.wikidata.org/entity/Q115172922,en,literal,Atlantic Filmmakers Cooperative,http://www.w3.org/2001/XMLSchema#dateTime,literal,1974-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q1415395,literal,,literal,,literal,http://www.wikidata.org/entity/Q2141,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1837,uri,http://www.wikidata.org/entity/Q16958749,en,literal,Uken Games,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q172,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1838,uri,http://www.wikidata.org/entity/Q5012224,en,literal,CJTT-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1967-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1839,uri,http://www.wikidata.org/entity/Q5011724,en,literal,CILQ-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1977-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1840,uri,http://www.wikidata.org/entity/Q5452622,en,literal,First Choice Haircutters,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q50816,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1841,uri,http://www.wikidata.org/entity/Q6980861,en,literal,Nature's Path,http://www.w3.org/2001/XMLSchema#dateTime,literal,1985-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q380778,literal,,literal,,literal,http://www.wikidata.org/entity/Q1973,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1842,uri,http://www.wikidata.org/entity/Q4681311,en,literal,Addition Elle,http://www.w3.org/2001/XMLSchema#dateTime,literal,1967-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,"http://www.wikidata.org/entity/Q11828862, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1843,uri,http://www.wikidata.org/entity/Q100965385,en,literal,La Troupe du Jour,,,,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1844,uri,http://www.wikidata.org/entity/Q120637754,en,literal,ShipShop,http://www.w3.org/2001/XMLSchema#dateTime,literal,2019-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,"http://www.wikidata.org/entity/Q2516512, http://www.wikidata.org/entity/Q177777",literal,,literal,,literal,http://www.wikidata.org/entity/Q172,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,25,en,literal,ShipShop,,,,,,,,,,,,,wd:Q16
1845,uri,http://www.wikidata.org/entity/Q5011199,en,literal,CHLQ-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1982-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1846,uri,http://www.wikidata.org/entity/Q96241460,en,literal,Cook it,,,,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1847,uri,http://www.wikidata.org/entity/Q17103499,en,literal,MedicAlert,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q229,literal,http://www.wikidata.org/entity/Q870895,literal,,literal,,literal,http://www.wikidata.org/entity/Q1011205,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,21,,,,,,,,,,,,,,,,wd:Q16
1848,uri,http://www.wikidata.org/entity/Q3456768,en,literal,Réseau de transport de la Capitale,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q178512,literal,,literal,,literal,http://www.wikidata.org/entity/Q2145,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1849,uri,http://www.wikidata.org/entity/Q5009341,en,literal,CBW-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1962-12-10T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1850,uri,http://www.wikidata.org/entity/Q3339114,en,literal,Newfoundland and Labrador Hydro,http://www.w3.org/2001/XMLSchema#dateTime,literal,1954-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q112046,literal,,literal,,literal,http://www.wikidata.org/entity/Q2082,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1851,uri,http://www.wikidata.org/entity/Q124212314,en,literal,Recurrent Energy,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q504114,literal,,,,,en,literal,Recurrent Energy,,,,,,,,,,,,,wd:Q16
1852,uri,http://www.wikidata.org/entity/Q7318069,en,literal,Revera,http://www.w3.org/2001/XMLSchema#dateTime,literal,1961-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,"http://www.wikidata.org/entity/Q1495452, http://www.wikidata.org/entity/Q1247867, http://www.wikidata.org/entity/Q31207",literal,,literal,,literal,http://www.wikidata.org/entity/Q50816,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1853,uri,http://www.wikidata.org/entity/Q5374094,en,literal,Empire Life,http://www.w3.org/2001/XMLSchema#dateTime,literal,1923-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q43183,literal,,literal,,literal,http://www.wikidata.org/entity/Q202973,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1854,uri,http://www.wikidata.org/entity/Q109048493,,literal,Q109048493,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q141940,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1855,uri,http://www.wikidata.org/entity/Q79470488,en,literal,Rockwell Razors,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,"http://www.wikidata.org/entity/Q123153212, http://www.wikidata.org/entity/Q123153150",literal,,literal,,literal,http://www.wikidata.org/entity/Q172,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1856,uri,http://www.wikidata.org/entity/Q96399485,en,literal,Pivot Airlines,,,,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1857,uri,http://www.wikidata.org/entity/Q2996960,en,literal,Cora,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q232576,literal,,literal,,literal,http://www.wikidata.org/entity/Q142087,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1858,uri,http://www.wikidata.org/entity/Q7305489,en,literal,Redbox,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q173799,literal,,literal,,literal,http://www.wikidata.org/entity/Q576830,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1859,uri,http://www.wikidata.org/entity/Q806703,en,literal,Bank of Canada,http://www.w3.org/2001/XMLSchema#dateTime,literal,1934-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,http://www.wikidata.org/entity/Q15127111,literal,http://www.wikidata.org/entity/Q1930,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1860,uri,http://www.wikidata.org/entity/Q3495225,en,literal,St-Hubert,http://www.w3.org/2001/XMLSchema#dateTime,literal,1951-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q141810,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1861,uri,http://www.wikidata.org/entity/Q5012487,en,literal,CKOR,http://www.w3.org/2001/XMLSchema#dateTime,literal,1946-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1862,uri,http://www.wikidata.org/entity/Q683146,en,literal,LexisNexis,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,10000,,,,,,,,,,,,,,,,wd:Q16
1863,uri,http://www.wikidata.org/entity/Q5012064,en,literal,CJFW-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1983-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1864,uri,http://www.wikidata.org/entity/Q111724574,en,literal,Massey Theatre,,,,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1865,uri,http://www.wikidata.org/entity/Q108766392,en,literal,Tailscale Inc.,http://www.w3.org/2001/XMLSchema#dateTime,literal,2019-03-23T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q880371,literal,http://www.wikidata.org/entity/Q64588531,literal,,literal,http://www.wikidata.org/entity/Q172,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1866,uri,http://www.wikidata.org/entity/Q3115937,en,literal,Canada Life,http://www.w3.org/2001/XMLSchema#dateTime,literal,1847-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q43183,literal,,literal,,literal,http://www.wikidata.org/entity/Q2135,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1867,uri,http://www.wikidata.org/entity/Q1516849,en,literal,Shaw Communications,http://www.w3.org/2001/XMLSchema#dateTime,literal,1966-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q25245117,literal,,literal,,literal,http://www.wikidata.org/entity/Q36312,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1868,uri,http://www.wikidata.org/entity/Q259865,en,literal,Unibroue,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q142069,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1869,uri,http://www.wikidata.org/entity/Q3143654,en,literal,Hybride Technologies,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3382642,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1870,uri,http://www.wikidata.org/entity/Q3332563,en,literal,Médiaspaul,http://www.w3.org/2001/XMLSchema#dateTime,literal,1914-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1871,uri,http://www.wikidata.org/entity/Q5012017,en,literal,CJBZ-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1974-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1872,uri,http://www.wikidata.org/entity/Q5012362,en,literal,CKFI-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1873,uri,http://www.wikidata.org/entity/Q28872985,en,literal,Éditions Les Malins,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,"http://www.wikidata.org/entity/Q3972943, http://www.wikidata.org/entity/Q8242",literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1874,uri,http://www.wikidata.org/entity/Q115359248,,literal,Q115359248,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1875,uri,http://www.wikidata.org/entity/Q2931386,en,literal,CFVS-DT,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-01-19T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q141804,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1876,uri,http://www.wikidata.org/entity/Q115017642,en,literal,Ingaged Creative Productions,,,,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5472337,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1877,uri,http://www.wikidata.org/entity/Q113126722,en,literal,Hojicha Co.,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-01-25T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q123131329,literal,,literal,,literal,"http://www.wikidata.org/entity/Q172, http://www.wikidata.org/entity/Q60",literal,,,,,fr,literal,LA MAISON HOJICHA CO. LTÉE,,,,,,,,,,,,,wd:Q16
1878,uri,http://www.wikidata.org/entity/Q4036611,en,literal,Cougar Helicopters,http://www.w3.org/2001/XMLSchema#dateTime,literal,1984-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2082,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1879,uri,http://www.wikidata.org/entity/Q32038645,en,literal,Berzerk Studio,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-12-04T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q2145,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1880,uri,http://www.wikidata.org/entity/Q3342407,en,literal,No Frills,http://www.w3.org/2001/XMLSchema#dateTime,literal,1978-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q172,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1881,uri,http://www.wikidata.org/entity/Q837893,en,literal,T & T Supermarket,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q236837,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1882,uri,http://www.wikidata.org/entity/Q3117385,en,literal,Groupe Dynamite,http://www.w3.org/2001/XMLSchema#dateTime,literal,1975-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1883,uri,http://www.wikidata.org/entity/Q3579357,en,literal,Éditions Héliotrope,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1884,uri,http://www.wikidata.org/entity/Q110061023,en,literal,Wonderful Lasers,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-11-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q2132,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1885,uri,http://www.wikidata.org/entity/Q2931474,en,literal,CHUM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1945-10-28T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1886,uri,http://www.wikidata.org/entity/Q114989822,en,literal,2 Crows Brewing Co.,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q869095,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1887,uri,http://www.wikidata.org/entity/Q5465554,en,literal,Foodland,http://www.w3.org/2001/XMLSchema#dateTime,literal,1985-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q3498168,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1888,uri,http://www.wikidata.org/entity/Q16985046,en,literal,House of Anansi Press,http://www.w3.org/2001/XMLSchema#dateTime,literal,1967-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,http://www.wikidata.org/entity/Q172,literal,,,,,en,literal,House of Anansi Press,,,,,,,,,,,,,wd:Q16
1889,uri,http://www.wikidata.org/entity/Q5010701,en,literal,CFMC-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1964-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1890,uri,http://www.wikidata.org/entity/Q43148750,en,literal,The Globe and Mail,http://www.w3.org/2001/XMLSchema#dateTime,literal,1936-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q30693996,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1891,uri,http://www.wikidata.org/entity/Q4796831,en,literal,Art Gallery of Southwestern Manitoba,http://www.w3.org/2001/XMLSchema#dateTime,literal,1907-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1892,uri,http://www.wikidata.org/entity/Q57657934,en,literal,Contec HealthCare,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q1183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1456,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1893,uri,http://www.wikidata.org/entity/Q17103499,en,literal,MedicAlert,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,http://www.wikidata.org/entity/Q870895,literal,,literal,,literal,http://www.wikidata.org/entity/Q1011205,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,27,,,,,,,,,,,,,,,,wd:Q16
1894,uri,http://www.wikidata.org/entity/Q115411135,,literal,Q115411135,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1451329,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1895,uri,http://www.wikidata.org/entity/Q2821715,en,literal,Aboriginal Peoples Television Network,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-21T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2135,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1896,uri,http://www.wikidata.org/entity/Q103393061,en,literal,RAC7 Games,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q210167,literal,,literal,,literal,http://www.wikidata.org/entity/Q24639,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,2,,,,,,,,,,,,,,,,wd:Q16
1897,uri,http://www.wikidata.org/entity/Q5012091,en,literal,CJJM-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1898,uri,http://www.wikidata.org/entity/Q107998861,en,literal,Colorspace Studios,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-04-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1899,uri,http://www.wikidata.org/entity/Q756147,en,literal,Wanako Studios,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q1061635,literal,,literal,,literal,http://www.wikidata.org/entity/Q51587,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1900,uri,http://www.wikidata.org/entity/Q5011584,en,literal,CICC-TV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1971-09-06T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1639696,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
1901,uri,http://www.wikidata.org/entity/Q5241741,en,literal,Davies Ward Phillips & Vineberg,http://www.w3.org/2001/XMLSchema#dateTime,literal,1961-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
