,business.type,business.value,businessLabel.type,businessLabel.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,businessLabel.xml:lang,origindate.datatype,origindate.type,origindate.value,officialname.xml:lang,officialname.type,officialname.value,employees.datatype,employees.type,employees.value,profit.datatype,profit.type,profit.value,equity.datatype,equity.type,equity.value,assets.datatype,assets.type,assets.value,markcap.datatype,markcap.type,markcap.value,country
2036,uri,http://www.wikidata.org/entity/Q907487,literal,Laboratoires Servier,uri,http://www.wikidata.org/entity/Q142,literal,"http://www.wikidata.org/entity/Q112165285, http://www.wikidata.org/entity/Q507443",literal,"http://www.wikidata.org/entity/Q1471976, http://www.wikidata.org/entity/Q33109919",literal,,literal,http://www.wikidata.org/entity/Q193929,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1954-01-01T00:00:00Z,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,21000,http://www.w3.org/2001/XMLSchema#decimal,literal,-46019772,,,,,,,,,,wd:Q142
2037,uri,http://www.wikidata.org/entity/Q806575,literal,Banijay Group,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165993,literal,,literal,,literal,http://www.wikidata.org/entity/Q90,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
2038,uri,http://www.wikidata.org/entity/Q3045894,literal,EFFIA,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112166038,literal,http://www.wikidata.org/entity/Q33204195,literal,,literal,http://www.wikidata.org/entity/Q171689,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
2039,uri,http://www.wikidata.org/entity/Q30252802,literal,Sirehna,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q12191,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
2040,uri,http://www.wikidata.org/entity/Q944655,literal,Buffalo Grill,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165905,literal,,literal,,literal,http://www.wikidata.org/entity/Q1103869,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
2041,uri,http://www.wikidata.org/entity/Q109356043,literal,Librairie Albin Michel,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165792,literal,,literal,,literal,http://www.wikidata.org/entity/Q90,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-07T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
2042,uri,http://www.wikidata.org/entity/Q3812045,literal,Kiko Milano,uri,http://www.wikidata.org/entity/Q38,literal,"http://www.wikidata.org/entity/Q112165812, http://www.wikidata.org/entity/Q12752882",literal,,literal,,literal,http://www.wikidata.org/entity/Q628,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
2043,uri,http://www.wikidata.org/entity/Q116994481,literal,Piece of Cake studios,uri,http://www.wikidata.org/entity/Q142,literal,"http://www.wikidata.org/entity/Q112165928, http://www.wikidata.org/entity/Q941594",literal,,literal,,literal,http://www.wikidata.org/entity/Q90,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-10-26T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
2044,uri,http://www.wikidata.org/entity/Q122958629,literal,MEUH! Restaurant,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
2045,uri,http://www.wikidata.org/entity/Q111059493,literal,Les Burgers de Papa,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-09-02T00:00:00Z,fr,literal,Les Burgers de Papa,,,,,,,,,,,,,,,,wd:Q142
2046,uri,http://www.wikidata.org/entity/Q65154379,literal,Dille & Kamille,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q126793,literal,http://www.wikidata.org/entity/Q124637285,literal,,literal,http://www.wikidata.org/entity/Q39297398,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1974-01-01T00:00:00Z,nl,literal,Dille & Kamille (International) B.V.,,,,,,,,,,,,,,,,wd:Q142
2047,uri,http://www.wikidata.org/entity/Q101434039,literal,Q101434039,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q956943,literal,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
2048,uri,http://www.wikidata.org/entity/Q50318955,literal,Q50318955,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165940,literal,,literal,,literal,http://www.wikidata.org/entity/Q50189,literal,,,,,,,,,,,,,,,,,,,,,,,,wd:Q142
2049,uri,http://www.wikidata.org/entity/Q2450848,literal,StudioCanal,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q932586,literal,,literal,,literal,http://www.wikidata.org/entity/Q172455,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1984-09-07T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
2050,uri,http://www.wikidata.org/entity/Q18385014,literal,Bureau Vallée,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q331814,literal,,literal,,literal,http://www.wikidata.org/entity/Q491948,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
2051,uri,http://www.wikidata.org/entity/Q78471957,literal,Pizzeria Bella Italia,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165905,literal,,literal,,literal,http://www.wikidata.org/entity/Q119140608,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
2052,uri,http://www.wikidata.org/entity/Q106731038,literal,Biofutur,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112166146,literal,,literal,,literal,http://www.wikidata.org/entity/Q911450,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
2053,uri,http://www.wikidata.org/entity/Q43125404,literal,Q43125404,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165709,literal,,literal,,literal,http://www.wikidata.org/entity/Q647,literal,,,,,,,,,,,,,,,,,,,,,,,,wd:Q142
2054,uri,http://www.wikidata.org/entity/Q4735855,literal,GE Offshore Wind,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q12191,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1981-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
2055,uri,http://www.wikidata.org/entity/Q2912244,literal,Paul-Valéry-Montpellier University,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112166132,literal,,literal,http://www.wikidata.org/entity/Q93239568,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1971-01-01T00:00:00Z,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,663,,,,,,,,,,,,,wd:Q142
2056,uri,http://www.wikidata.org/entity/Q57657260,literal,Contec Inc.,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1456,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
2057,uri,http://www.wikidata.org/entity/Q52150831,literal,Q52150831,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,,wd:Q142
2058,uri,http://www.wikidata.org/entity/Q71581863,literal,Big Bad Wolf,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
2059,uri,http://www.wikidata.org/entity/Q188273,literal,Ubisoft,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165928,literal,http://www.wikidata.org/entity/Q3573697,literal,,literal,"http://www.wikidata.org/entity/Q18102, http://www.wikidata.org/entity/Q647",literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-03-28T00:00:00Z,en,literal,Ubisoft Entertainment SA,http://www.w3.org/2001/XMLSchema#decimal,literal,20324,http://www.w3.org/2001/XMLSchema#decimal,literal,99985000,http://www.w3.org/2001/XMLSchema#decimal,literal,1321553000,http://www.w3.org/2001/XMLSchema#decimal,literal,4884800000,http://www.w3.org/2001/XMLSchema#decimal,literal,6232000000,wd:Q142
2060,uri,http://www.wikidata.org/entity/Q3090513,literal,Jardin d'Acclimatation,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1860-10-06T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
2061,uri,http://www.wikidata.org/entity/Q3118641,literal,Gründ,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q90,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1894-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
2062,uri,http://www.wikidata.org/entity/Q3091095,literal,Fusalp,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165802,literal,,literal,,literal,http://www.wikidata.org/entity/Q142,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1952-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
2063,uri,http://www.wikidata.org/entity/Q794939,literal,B&B Hotels,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q27686,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,en,literal,B&B Hotels,,,,,,,,,,,,,,,,wd:Q142
2064,uri,http://www.wikidata.org/entity/Q642627,literal,Crédit Mutuel,uri,http://www.wikidata.org/entity/Q142,literal,"http://www.wikidata.org/entity/Q112165989, http://www.wikidata.org/entity/Q57774188, http://www.wikidata.org/entity/Q2518196, http://www.wikidata.org/entity/Q806718",literal,,literal,,literal,http://www.wikidata.org/entity/Q90,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1882-02-27T00:00:00Z,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,79060,,,,,,,,,,,,,wd:Q142
2065,uri,http://www.wikidata.org/entity/Q2882167,literal,Quies,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165493,literal,,literal,,literal,http://www.wikidata.org/entity/Q205580,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1921-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
2066,uri,http://www.wikidata.org/entity/Q105372529,literal,Jonak,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165834,literal,,literal,,literal,http://www.wikidata.org/entity/Q90,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1964-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
2067,uri,http://www.wikidata.org/entity/Q903805,literal,HEMA,uri,http://www.wikidata.org/entity/Q32,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2066, http://www.wikidata.org/entity/Q727",literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1926-11-04T00:00:00Z,nl,literal,Hollandse Eenheidsprijzen Maatschappij Amsterdam,,,,,,,,,,,,,,,,wd:Q142
2068,uri,http://www.wikidata.org/entity/Q117423115,literal,Éditions libertaires,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1083308,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
2069,uri,http://www.wikidata.org/entity/Q749431,literal,Sofitel,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q1495452,literal,,literal,,literal,http://www.wikidata.org/entity/Q6602,literal,http://www.wikidata.org/entity/Q115478658,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1964-01-01T00:00:00Z,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,12500,,,,,,,,,,,,,wd:Q142
2070,uri,http://www.wikidata.org/entity/Q115740467,literal,Q115740467,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
2071,uri,http://www.wikidata.org/entity/Q2181426,literal,Leader Price,uri,http://www.wikidata.org/entity/Q142,literal,"http://www.wikidata.org/entity/Q261428, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q72248,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
2072,uri,http://www.wikidata.org/entity/Q108753388,literal,AD,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165634,literal,,literal,,literal,http://www.wikidata.org/entity/Q467132,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
2073,uri,http://www.wikidata.org/entity/Q3417474,literal,Rageot,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1941-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
2074,uri,http://www.wikidata.org/entity/Q3339212,literal,Nexway,uri,http://www.wikidata.org/entity/Q142,literal,"http://www.wikidata.org/entity/Q112165977, http://www.wikidata.org/entity/Q484847",literal,,literal,,literal,http://www.wikidata.org/entity/Q90,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
2075,uri,http://www.wikidata.org/entity/Q263359,literal,Lipp,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
2076,uri,http://www.wikidata.org/entity/Q3363530,literal,Paramount Channel,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q48958,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-09-05T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
2077,uri,http://www.wikidata.org/entity/Q121754307,literal,Q121754307,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
2078,uri,http://www.wikidata.org/entity/Q47189885,literal,Staldata,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q90,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
2079,uri,http://www.wikidata.org/entity/Q30739985,literal,Radio Meuh,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112166193,literal,,literal,,literal,http://www.wikidata.org/entity/Q530721,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
2080,uri,http://www.wikidata.org/entity/Q115266528,literal,librairie Teissier,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1912-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
2081,uri,http://www.wikidata.org/entity/Q107999215,literal,Seaven Studio,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q271649, http://www.wikidata.org/entity/Q182481",literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
2082,uri,http://www.wikidata.org/entity/Q122050725,literal,Prose Beauty,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q12752882,literal,,literal,,literal,http://www.wikidata.org/entity/Q18419,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
2083,uri,http://www.wikidata.org/entity/Q794939,literal,B&B Hotels,uri,http://www.wikidata.org/entity/Q39,literal,http://www.wikidata.org/entity/Q27686,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,en,literal,B&B Hotels,,,,,,,,,,,,,,,,wd:Q142
2084,uri,http://www.wikidata.org/entity/Q58038886,literal,Bobbypills,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165937,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
2085,uri,http://www.wikidata.org/entity/Q1799825,literal,Lactalis,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165678,literal,,literal,,literal,http://www.wikidata.org/entity/Q184154,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1933-01-01T00:00:00Z,fr,literal,Besnier,http://www.w3.org/2001/XMLSchema#decimal,literal,75000,,,,,,,,,,,,,wd:Q142
2086,uri,http://www.wikidata.org/entity/Q806950,literal,Bank of France,uri,http://www.wikidata.org/entity/Q142,literal,"http://www.wikidata.org/entity/Q29584334, http://www.wikidata.org/entity/Q112165987, http://www.wikidata.org/entity/Q29585688",literal,,literal,http://www.wikidata.org/entity/Q3086015,literal,http://www.wikidata.org/entity/Q161741,literal,http://www.wikidata.org/entity/Q221598,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1800-01-18T00:00:00Z,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,9800,,,,,,,,,,,,,wd:Q142
2087,uri,http://www.wikidata.org/entity/Q2120364,literal,Radio France,uri,http://www.wikidata.org/entity/Q142,literal,"http://www.wikidata.org/entity/Q872, http://www.wikidata.org/entity/Q112165952",literal,,literal,http://www.wikidata.org/entity/Q33105437,literal,"http://www.wikidata.org/entity/Q90, http://www.wikidata.org/entity/Q579087",literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1975-01-01T00:00:00Z,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,4300,,,,,,,,,,,,,wd:Q142
2088,uri,http://www.wikidata.org/entity/Q389882,literal,Le Grand-Bornand,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q97178825,en,,,,fr,literal,Le Grand-Bornand,,,,,,,,,,,,,,,,wd:Q142
2089,uri,http://www.wikidata.org/entity/Q47494213,literal,L'Ouest Express Villefranche,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-06T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
2090,uri,http://www.wikidata.org/entity/Q109443413,literal,Le Cul Sec,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
2091,uri,http://www.wikidata.org/entity/Q55596025,literal,Carré blanc,uri,http://www.wikidata.org/entity/Q142,literal,"http://www.wikidata.org/entity/Q112165693, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q3581,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1984-01-01T00:00:00Z,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,650,,,,,,,,,,,,,wd:Q142
2092,uri,http://www.wikidata.org/entity/Q6720697,literal,Ma Bourgogne,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
2093,uri,http://www.wikidata.org/entity/Q794939,literal,B&B Hotels,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q27686,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,en,literal,B&B Hotels,,,,,,,,,,,,,,,,wd:Q142
2094,uri,http://www.wikidata.org/entity/Q64079345,literal,Centrakor,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165756,literal,,literal,,literal,http://www.wikidata.org/entity/Q7880,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
2095,uri,http://www.wikidata.org/entity/Q121069178,literal,MDA,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
2096,uri,http://www.wikidata.org/entity/Q115236626,literal,RED ƎYE Pictures,uri,http://www.wikidata.org/entity/Q142,literal,"http://www.wikidata.org/entity/Q112165940, http://www.wikidata.org/entity/Q932586",literal,,literal,,literal,http://www.wikidata.org/entity/Q3581,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
2097,uri,http://www.wikidata.org/entity/Q64224842,literal,Autovision,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q193370,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
2098,uri,http://www.wikidata.org/entity/Q56316472,literal,Back market,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165646,literal,,literal,,literal,http://www.wikidata.org/entity/Q90,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
