,business.type,business.value,businessLabel.type,businessLabel.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,businessLabel.xml:lang,origindate.datatype,origindate.type,origindate.value,officialname.xml:lang,officialname.type,officialname.value,employees.datatype,employees.type,employees.value,profit.datatype,profit.type,profit.value,assets.datatype,assets.type,assets.value,country
1384,uri,http://www.wikidata.org/entity/Q10366158,literal,Q10366158,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8678,literal,,,,,,,,,,,,,,,,,,wd:Q155
1385,uri,http://www.wikidata.org/entity/Q794939,literal,B&B Hotels,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q27686,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,en,literal,B&B Hotels,,,,,,,,,,wd:Q155
1386,uri,http://www.wikidata.org/entity/Q10267917,literal,Dolly (company),uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q651891,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
1387,uri,http://www.wikidata.org/entity/Q25419539,literal,TV Universitária,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q28441,literal,http://www.wikidata.org/entity/Q5440477,en,,,,,,,,,,,,,,,,wd:Q155
1388,uri,http://www.wikidata.org/entity/Q96187557,literal,Casa de Concessa,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
1389,uri,http://www.wikidata.org/entity/Q10377280,literal,TV Liberal Altamira,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q434285,literal,,en,,,,,,,,,,,,,,,,wd:Q155
1390,uri,http://www.wikidata.org/entity/Q7672315,literal,TV Cidade,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q43463,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1978-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
1391,uri,http://www.wikidata.org/entity/Q104214913,literal,Dumativa,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q8678,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,12,,,,,,,wd:Q155
1392,uri,http://www.wikidata.org/entity/Q18281268,literal,UOL HOST,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q1210425,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,en,,,,,,,,,,,,,,,,wd:Q155
1393,uri,http://www.wikidata.org/entity/Q10387830,literal,Federal University of Espírito Santo,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1954-05-03T00:00:00Z,pt-br,literal,Universidade Federal do Espírito Santo,,,,,,,,,,wd:Q155
1394,uri,http://www.wikidata.org/entity/Q9645209,literal,Inter,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q42800,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,1200,,,,,,,wd:Q155
1395,uri,http://www.wikidata.org/entity/Q10350856,literal,Polishop,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,en,,,,,,,,,,,,,,,,wd:Q155
1396,uri,http://www.wikidata.org/entity/Q2860546,literal,Brazilian National Archives,uri,http://www.wikidata.org/entity/Q155,literal,,literal,http://www.wikidata.org/entity/Q62032593,literal,http://www.wikidata.org/entity/Q62032593,literal,http://www.wikidata.org/entity/Q8678,literal,http://www.wikidata.org/entity/Q10330387,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1838-01-02T00:00:00Z,pt,literal,Arquivo Nacional,,,,,,,,,,wd:Q155
1397,uri,http://www.wikidata.org/entity/Q10365854,literal,Rádio Globo São Paulo,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,en,,,,,,,,,,,,,,,,wd:Q155
1398,uri,http://www.wikidata.org/entity/Q25420556,literal,Q25420556,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q168888,literal,,,,,,,,,,,,,,,,,,wd:Q155
1399,uri,http://www.wikidata.org/entity/Q10271671,literal,Elektro Redes S.A.,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q171617,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-06T00:00:00Z,,,,,,,,,,,,,wd:Q155
1400,uri,http://www.wikidata.org/entity/Q61002243,literal,Portobello Resort & Safári,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
1401,uri,http://www.wikidata.org/entity/Q746413,literal,Elsevier BV,uri,http://www.wikidata.org/entity/Q8646,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,wd:Q155
1402,uri,http://www.wikidata.org/entity/Q10365786,literal,Rádio Estadão,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,en,,,,,,,,,,,,,,,,wd:Q155
1403,uri,http://www.wikidata.org/entity/Q36879490,literal,Rappi,uri,http://www.wikidata.org/entity/Q800,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2841,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,8000,,,,,,,wd:Q155
1404,uri,http://www.wikidata.org/entity/Q10278622,literal,Q10278622,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2844,literal,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
1405,uri,http://www.wikidata.org/entity/Q9072316,literal,SESC TV,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
1406,uri,http://www.wikidata.org/entity/Q10376938,literal,TV Bandeirantes Bahia,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q36947,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1981-04-11T00:00:00Z,,,,,,,,,,,,,wd:Q155
1407,uri,http://www.wikidata.org/entity/Q1130970,literal,Companhia Paranaense de Energia,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q4361,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1954-10-26T00:00:00Z,,,,,,,,,,,,,wd:Q155
1408,uri,http://www.wikidata.org/entity/Q9693797,literal,Canal Rural,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
1409,uri,http://www.wikidata.org/entity/Q421023,literal,Organization of Ibero-American States,uri,http://www.wikidata.org/entity/Q717,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,pt,literal,"Organização de Estados Ibero-Americanos para a Educação, a Ciência e a Cultura",,,,,,,,,,wd:Q155
1410,uri,http://www.wikidata.org/entity/Q7894370,literal,Federal University of Fronteira Sul,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q817387,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-09-15T00:00:00Z,,,,,,,,,,,,,wd:Q155
1411,uri,http://www.wikidata.org/entity/Q16490923,literal,Q16490923,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,wd:Q155
1412,uri,http://www.wikidata.org/entity/Q10357094,literal,Ragazzo,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q955510,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
1413,uri,http://www.wikidata.org/entity/Q421023,literal,Organization of Ibero-American States,uri,http://www.wikidata.org/entity/Q29,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,es,literal,"Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",,,,,,,,,,wd:Q155
1414,uri,http://www.wikidata.org/entity/Q18475887,literal,Q18475887,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q168888,literal,,,,,,,,,,,,,,,,,,wd:Q155
1415,uri,http://www.wikidata.org/entity/Q746413,literal,Elsevier BV,uri,http://www.wikidata.org/entity/Q334,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,wd:Q155
1416,uri,http://www.wikidata.org/entity/Q7309875,literal,Rei do Mate,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q18509232,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1978-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
1417,uri,http://www.wikidata.org/entity/Q10366195,literal,Q10366195,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,wd:Q155
1418,uri,http://www.wikidata.org/entity/Q10377200,literal,Boas Novas Belém,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q12829733,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1967-03-27T00:00:00Z,,,,,,,,,,,,,wd:Q155
1419,uri,http://www.wikidata.org/entity/Q421023,literal,Organization of Ibero-American States,uri,http://www.wikidata.org/entity/Q419,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,es,literal,"Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",,,,,,,,,,wd:Q155
1420,uri,http://www.wikidata.org/entity/Q7008020,literal,TV Mackenzie,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,en,,,,,,,,,,,,,,,,wd:Q155
1421,uri,http://www.wikidata.org/entity/Q61453394,literal,Cine Colúmbia,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
1422,uri,http://www.wikidata.org/entity/Q10376881,literal,TV Anhanguera Gurupi,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1784265,literal,,en,,,,,,,,,,,,,,,,wd:Q155
1423,uri,http://www.wikidata.org/entity/Q10322532,literal,MMartan,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1985-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
1424,uri,http://www.wikidata.org/entity/Q118743964,literal,Q118743964,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1793451,literal,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-04-16T00:00:00Z,,,,,,,,,,,,,wd:Q155
1425,uri,http://www.wikidata.org/entity/Q10316700,literal,Le Biscuit,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q36947,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1968-01-01T00:00:00Z,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,2200,,,,,,,wd:Q155
1426,uri,http://www.wikidata.org/entity/Q7572224,literal,Space,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1486,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-03-11T00:00:00Z,,,,,,,,,,,,,wd:Q155
1427,uri,http://www.wikidata.org/entity/Q7276770,literal,RIC TV,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q4361,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-07-13T00:00:00Z,,,,,,,,,,,,,wd:Q155
1428,uri,http://www.wikidata.org/entity/Q10377082,literal,TV Concórdia,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q22067368,literal,,en,,,,,,,,,,,,,,,,wd:Q155
1429,uri,http://www.wikidata.org/entity/Q10377073,literal,TV Clube,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q188892,literal,,en,,,,,,,,,,,,,,,,wd:Q155
1430,uri,http://www.wikidata.org/entity/Q10365777,literal,Q10365777,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q40269,literal,,,,,,,,,,,,,,,,,,wd:Q155
1431,uri,http://www.wikidata.org/entity/Q758786,literal,Audi Senna,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q190117,literal,,literal,,literal,http://www.wikidata.org/entity/Q478818,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,3600,,,,,,,wd:Q155
1432,uri,http://www.wikidata.org/entity/Q110249379,literal,Bacio di Latte,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
1433,uri,http://www.wikidata.org/entity/Q3062264,literal,MTV Brasil,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-10-20T00:00:00Z,,,,,,,,,,,,,wd:Q155
1434,uri,http://www.wikidata.org/entity/Q25446653,literal,RPC,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q4361,literal,,en,,,,,,,,,,,,,,,,wd:Q155
1435,uri,http://www.wikidata.org/entity/Q746413,literal,Elsevier BV,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,wd:Q155
1436,uri,http://www.wikidata.org/entity/Q10377138,literal,TV Educativa de Porto Alegre,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q40269,literal,,en,,,,,,,,,,,,,,,,wd:Q155
1437,uri,http://www.wikidata.org/entity/Q794939,literal,B&B Hotels,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q27686,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,en,literal,B&B Hotels,,,,,,,,,,wd:Q155
1438,uri,http://www.wikidata.org/entity/Q421023,literal,Organization of Ibero-American States,uri,http://www.wikidata.org/entity/Q717,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,es,literal,"Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",,,,,,,,,,wd:Q155
1439,uri,http://www.wikidata.org/entity/Q10365677,literal,Rádio Clube,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q242906,literal,,en,,,,,,,,,,,,,,,,wd:Q155
1440,uri,http://www.wikidata.org/entity/Q2892010,literal,Bauducco,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q540912,literal,,literal,,literal,http://www.wikidata.org/entity/Q184409,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1950-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
1441,uri,http://www.wikidata.org/entity/Q10387813,literal,State University of Roraima,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-11-10T00:00:00Z,,,,,,,,,,,,,wd:Q155
1442,uri,http://www.wikidata.org/entity/Q25430019,literal,Q25430019,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
1443,uri,http://www.wikidata.org/entity/Q10282638,literal,FishTV,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
1444,uri,http://www.wikidata.org/entity/Q48867563,literal,HDI Seguros Brazil,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q175,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
1445,uri,http://www.wikidata.org/entity/Q6668462,literal,Lojas Riachuelo,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q216107,literal,,literal,,literal,http://www.wikidata.org/entity/Q131620,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1947-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
1446,uri,http://www.wikidata.org/entity/Q116923786,literal,Flux Games,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
1447,uri,http://www.wikidata.org/entity/Q25419661,literal,Cine Gracher,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-03-17T00:00:00Z,,,,,,,,,,,,,wd:Q155
1448,uri,http://www.wikidata.org/entity/Q10387874,literal,University of Vassouras,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1967-01-29T00:00:00Z,,,,,,,,,,,,,wd:Q155
1449,uri,http://www.wikidata.org/entity/Q5422131,literal,Extra,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q175,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
1450,uri,http://www.wikidata.org/entity/Q111154874,literal,Bluefit,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
1451,uri,http://www.wikidata.org/entity/Q2495772,literal,Universidade do Sul de Santa Catarina,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1964-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
1452,uri,http://www.wikidata.org/entity/Q10377049,literal,TV Cidade,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q28441,literal,,en,,,,,,,,,,,,,,,,wd:Q155
1453,uri,http://www.wikidata.org/entity/Q10358236,literal,Q10358236,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,wd:Q155
1454,uri,http://www.wikidata.org/entity/Q116877912,literal,BR Mania,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
