,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,officialname.xml:lang,officialname.type,officialname.value,employees.datatype,employees.type,employees.value,profit.datatype,profit.type,profit.value,markcap.datatype,markcap.type,markcap.value,equity.datatype,equity.type,equity.value,assets.datatype,assets.type,assets.value,country
3784,uri,http://www.wikidata.org/entity/Q1652574,en,literal,Manulife Financial,http://www.w3.org/2001/XMLSchema#dateTime,literal,1887-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q2518196,literal,,literal,,literal,http://www.wikidata.org/entity/Q172,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3785,uri,http://www.wikidata.org/entity/Q843635,en,literal,Broadcasting System of Niigata,http://www.w3.org/2001/XMLSchema#dateTime,literal,1958-12-24T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,"http://www.wikidata.org/entity/Q1254874, http://www.wikidata.org/entity/Q872",literal,,literal,,literal,http://www.wikidata.org/entity/Q132705,literal,,ja,literal,株式会社新潟放送,,,,,,,,,,,,,,,,wd:Q17
3786,uri,http://www.wikidata.org/entity/Q86745042,en,literal,ensemble,,,,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3787,uri,http://www.wikidata.org/entity/Q11490223,en,literal,Tokushima Seifun,http://www.w3.org/2001/XMLSchema#dateTime,literal,1943-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q207309,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3788,uri,http://www.wikidata.org/entity/Q28685693,en,literal,Euclid Agency,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-04-14T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3789,uri,http://www.wikidata.org/entity/Q118451790,en,literal,GO,http://www.w3.org/2001/XMLSchema#dateTime,literal,1977-08-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q23666199,literal,,ja,literal,GO株式会社,,,,,,,,,,,,,,,,wd:Q17
3790,uri,http://www.wikidata.org/entity/Q5368234,en,literal,Internet Co.,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-09-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q7397,literal,,literal,,literal,http://www.wikidata.org/entity/Q122723,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3791,uri,http://www.wikidata.org/entity/Q3543894,en,literal,Polygon Pictures,http://www.w3.org/2001/XMLSchema#dateTime,literal,1983-07-22T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,"http://www.wikidata.org/entity/Q2575347, http://www.wikidata.org/entity/Q941594",literal,,literal,,literal,http://www.wikidata.org/entity/Q190088,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3792,uri,http://www.wikidata.org/entity/Q11320039,en,literal,Disk Union,http://www.w3.org/2001/XMLSchema#dateTime,literal,1941-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3793,uri,http://www.wikidata.org/entity/Q4346777,en,literal,Gijutsu-Hyohron,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-03-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q11480707,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3794,uri,http://www.wikidata.org/entity/Q734663,en,literal,TV Tokyo,http://www.w3.org/2001/XMLSchema#dateTime,literal,1964-04-12T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q23666199,literal,,ja,literal,株式会社東京12チャンネル,,,,,,,,,,,,,,,,wd:Q17
3795,uri,http://www.wikidata.org/entity/Q1051297,en,literal,Subaru Corporation,http://www.w3.org/2001/XMLSchema#dateTime,literal,1953-07-15T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q190117,literal,,literal,http://www.wikidata.org/entity/Q51574629,literal,http://www.wikidata.org/entity/Q193638,literal,,ja,literal,株式会社SUBARU,,,,,,,,,,,,,,,,wd:Q17
3796,uri,http://www.wikidata.org/entity/Q11365540,en,literal,Nakamuraya,http://www.w3.org/2001/XMLSchema#dateTime,literal,1901-12-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q836198,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3797,uri,http://www.wikidata.org/entity/Q56349448,,literal,Q56349448,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q236680,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3798,uri,http://www.wikidata.org/entity/Q1320541,en,literal,Toyoko Inn,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-01-23T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q27686,literal,,literal,,literal,"http://www.wikidata.org/entity/Q532302, http://www.wikidata.org/entity/Q217234, http://www.wikidata.org/entity/Q1490",literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3799,uri,http://www.wikidata.org/entity/Q11345115,en,literal,YAMAGIWA Corporation,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-05-02T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,"http://www.wikidata.org/entity/Q220695, http://www.wikidata.org/entity/Q187939, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q2631862,literal,,ja,literal,株式会社YAMAGIWA,,,,,,,,,,,,,,,,wd:Q17
3800,uri,http://www.wikidata.org/entity/Q1150311,en,literal,Toy's Factory,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-05-30T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q746359,literal,,literal,,literal,http://www.wikidata.org/entity/Q193638,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3801,uri,http://www.wikidata.org/entity/Q2216770,en,literal,Idemitsu Kosan,http://www.w3.org/2001/XMLSchema#dateTime,literal,1911-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q1356889,literal,,literal,,literal,http://www.wikidata.org/entity/Q214051,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3802,uri,http://www.wikidata.org/entity/Q105549039,en,literal,OM Digital Solutions,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q8148,literal,,literal,,literal,http://www.wikidata.org/entity/Q208863,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3803,uri,http://www.wikidata.org/entity/Q848890,en,literal,Hisatsu Orange Railway,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-10-31T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q734479,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3804,uri,http://www.wikidata.org/entity/Q11314322,en,literal,Saison Asset Management,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-06-12T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3805,uri,http://www.wikidata.org/entity/Q10854718,en,literal,NHK Sapporo Broadcasting Station,,,,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3806,uri,http://www.wikidata.org/entity/Q10846370,en,literal,ATELIER DANCAN,http://www.w3.org/2001/XMLSchema#dateTime,literal,1979-02-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3807,uri,http://www.wikidata.org/entity/Q10854745,en,literal,NHK Fukushima Broadcasting Station,,,,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3808,uri,http://www.wikidata.org/entity/Q865297,en,literal,Toranoana,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3347175,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3809,uri,http://www.wikidata.org/entity/Q16174772,en,literal,Rainbow Bridge World,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-03-05T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q746359,literal,,literal,,literal,"http://www.wikidata.org/entity/Q50382, http://www.wikidata.org/entity/Q50355",literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3810,uri,http://www.wikidata.org/entity/Q111248039,en,literal,OKWAVE,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-07-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q7825412,literal,,ja,literal,株式会社オウケイウェイヴ,,,,,,,,,,,,,,,,wd:Q17
3811,uri,http://www.wikidata.org/entity/Q11345591,en,literal,Yuzawaya,http://www.w3.org/2001/XMLSchema#dateTime,literal,1955-10-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3812,uri,http://www.wikidata.org/entity/Q123600680,en,literal,Dospara,,,,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3813,uri,http://www.wikidata.org/entity/Q90413129,en,literal,Comic Buster,,,,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3814,uri,http://www.wikidata.org/entity/Q11301501,en,literal,Geo Holdings,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-01-10T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q80434,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3815,uri,http://www.wikidata.org/entity/Q10854521,en,literal,FM Shiga,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-07-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q131358,literal,,ja,literal,株式会社エフエム滋賀,,,,,,,,,,,,,,,,wd:Q17
3816,uri,http://www.wikidata.org/entity/Q28692452,en,literal,Taikō-no-Yu,,,,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3817,uri,http://www.wikidata.org/entity/Q109445768,en,literal,Kamado Jigoku,,,,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5709027,,,,,,,,,,,,,,,,,,,wd:Q17
3818,uri,http://www.wikidata.org/entity/Q1156637,en,literal,Iwate University,http://www.w3.org/2001/XMLSchema#dateTime,literal,1876-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q200077,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3819,uri,http://www.wikidata.org/entity/Q30929789,en,literal,ANiUTa,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-02-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q193638,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3820,uri,http://www.wikidata.org/entity/Q1157046,en,literal,Fukushima University,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q161176,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3821,uri,http://www.wikidata.org/entity/Q949610,en,literal,Shimano Kabushiki-kaisha,http://www.w3.org/2001/XMLSchema#dateTime,literal,1921-02-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,"http://www.wikidata.org/entity/Q17018236, http://www.wikidata.org/entity/Q11828862, http://www.wikidata.org/entity/Q6520325",literal,"http://www.wikidata.org/entity/Q108858624, http://www.wikidata.org/entity/Q108858638, http://www.wikidata.org/entity/Q97496345, http://www.wikidata.org/entity/Q108858442",literal,,literal,http://www.wikidata.org/entity/Q193428,literal,http://www.wikidata.org/entity/Q1969854,en,literal,Shimano Inc.,,,,,,,,,,,,,,,,wd:Q17
3822,uri,http://www.wikidata.org/entity/Q204284,en,literal,All Nippon Airways,http://www.w3.org/2001/XMLSchema#dateTime,literal,1952-12-27T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q765633,literal,,literal,,literal,http://www.wikidata.org/entity/Q190088,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3823,uri,http://www.wikidata.org/entity/Q906927,en,literal,Bungeishunjū,http://www.w3.org/2001/XMLSchema#dateTime,literal,1923-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,http://www.wikidata.org/entity/Q3347243,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3824,uri,http://www.wikidata.org/entity/Q11285544,en,literal,Arclight,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-02-13T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3825,uri,http://www.wikidata.org/entity/Q11476337,en,literal,Shimachu,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-11-15T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q128186,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3826,uri,http://www.wikidata.org/entity/Q114892,en,literal,Nagasaki University,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q38234,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3827,uri,http://www.wikidata.org/entity/Q11609171,en,literal,Mihama Town Resort American Village,,,,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3828,uri,http://www.wikidata.org/entity/Q7374280,en,literal,Shirakabako Royal Hill,,,,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3829,uri,http://www.wikidata.org/entity/Q11291496,en,literal,Ever Green Entertainment,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-10-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q11589465, http://www.wikidata.org/entity/Q11408761, http://www.wikidata.org/entity/Q11404504",literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3830,uri,http://www.wikidata.org/entity/Q123264970,en,literal,ASH WINDER,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-06-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q60995855,literal,,ja,literal,株式会社ASH WINDER,,,,,,,,,,,,,,,,wd:Q17
3831,uri,http://www.wikidata.org/entity/Q122987065,en,literal,REJECT Inc.,,,,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3832,uri,http://www.wikidata.org/entity/Q1148334,en,literal,Tokyo Metropolitan University,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q11407677,literal,,ja,literal,東京都立大学,,,,,,,,,,,,,,,,wd:Q17
3833,uri,http://www.wikidata.org/entity/Q3537118,en,literal,Tosaden Kōtsū,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-10-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q200251,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3834,uri,http://www.wikidata.org/entity/Q106476798,en,literal,Gleat,,,,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1376701,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3835,uri,http://www.wikidata.org/entity/Q11325422,,literal,Q11325422,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-02-19T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3836,uri,http://www.wikidata.org/entity/Q116767605,en,literal,Kizuna Publishing,,,,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3837,uri,http://www.wikidata.org/entity/Q4019894,en,literal,Willcom,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q25245117,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3838,uri,http://www.wikidata.org/entity/Q11613597,,literal,Q11613597,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3839,uri,http://www.wikidata.org/entity/Q261582,en,literal,Miyajima Matsudai Kisen,http://www.w3.org/2001/XMLSchema#dateTime,literal,1967-04-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q7590,literal,,literal,,literal,http://www.wikidata.org/entity/Q736897,literal,,en,literal,"Miyajima Matsudai Kisen Tourist Ship Co., Ltd.",,,,,,,,,,,,,,,,wd:Q17
3840,uri,http://www.wikidata.org/entity/Q994356,en,literal,GA Bunko,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3841,uri,http://www.wikidata.org/entity/Q1037145,en,literal,Konan University,http://www.w3.org/2001/XMLSchema#dateTime,literal,1919-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q48320,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3842,uri,http://www.wikidata.org/entity/Q444649,en,literal,Asahi Shimbun Company,http://www.w3.org/2001/XMLSchema#dateTime,literal,1879-01-08T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q96092003, http://www.wikidata.org/entity/Q3335339",literal,,ja,literal,株式会社朝日新聞社,,,,,,,,,,,,,,,,wd:Q17
3843,uri,http://www.wikidata.org/entity/Q11311113,en,literal,Switch,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-03-12T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3844,uri,http://www.wikidata.org/entity/Q73171,en,literal,Chugoku Electric Power Company,http://www.w3.org/2001/XMLSchema#dateTime,literal,1951-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q63436,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3845,uri,http://www.wikidata.org/entity/Q11561642,en,literal,Shibu Onsen,,,,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q11563752,,,,,,,,,,,,,,,,,,,wd:Q17
3846,uri,http://www.wikidata.org/entity/Q47498862,en,literal,Chorus Worldwide,,,,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3847,uri,http://www.wikidata.org/entity/Q11446084,en,literal,Okukannabe Ski Resort,,,,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q11591008,,,,,,,,,,,,,,,,,,,wd:Q17
3848,uri,http://www.wikidata.org/entity/Q11288635,en,literal,Ueshima Coffee Foods,http://www.w3.org/2001/XMLSchema#dateTime,literal,1970-10-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q48320,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3849,uri,http://www.wikidata.org/entity/Q1037748,en,literal,Dōgo Onsen,,,,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q11507101, http://www.wikidata.org/entity/Q11641714",,,,,,,,,,,,,,,,,,,wd:Q17
3850,uri,http://www.wikidata.org/entity/Q8014010,en,literal,Fukushima Television Broadcasting,http://www.w3.org/2001/XMLSchema#dateTime,literal,1962-06-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q71707,literal,,ja,literal,福島テレビ株式会社,,,,,,,,,,,,,,,,wd:Q17
3851,uri,http://www.wikidata.org/entity/Q113446840,en,literal,Cloudflare Japan K.K.,,,,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,,,,,,,,,,,,,,,,,,,wd:Q17
3852,uri,http://www.wikidata.org/entity/Q285092,en,literal,Yamagata Television System,http://www.w3.org/2001/XMLSchema#dateTime,literal,1970-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q125863,literal,,ja,literal,株式会社山形テレビ,,,,,,,,,,,,,,,,wd:Q17
